geoid,p_symp_inf,p_death_symp,p_hosp_symp,p_icu_hosp,p_vent_icu,rr_death_symp,death_symp_overall,rr_hosp_symp,hosp_symp_overall,rr_death_inf,death_inf_overall,rr_hosp_inf,hosp_inf_overall
01079,0.4164419168645906,0.015513920011380583,0.17451856184501868,0.17341600287102205,0.4416962418346739,1.0645789806335317,0.01457282039896661,1.0498319754046233,0.16630377296957227,1.0715603339019943,0.010000191358858813,1.0689317208096067,0.09730550692167428
01081,0.36066243937513365,0.010823376233578662,0.14125895085718576,0.14047721491646015,0.44176666106766976,0.7427327810911637,0.01457282039896661,0.8504854079060513,0.16630377296957227,0.733963671431124,0.010000191358858813,0.8007252471825492,0.09730550692167428
01083,0.40783619388531267,0.014149832748569825,0.16676857345086857,0.16272352548824218,0.44171130785934787,0.9708774700117526,0.01457282039896661,1.0062996122808807,0.16630377296957227,0.9822852561581139,0.010000191358858813,1.0120049032557503,0.09730550692167428
01085,0.40999867742605317,0.015400867193698303,0.17055313902529484,0.17113138905526795,0.4417076557321448,1.057029218994813,0.01457282039896661,1.0263046651188774,0.16630377296957227,1.0804319743082575,0.010000191358858813,1.056518797895093,0.09730550692167428
01087,0.3957130122269117,0.015349330154350443,0.16670224203601608,0.17357302780517261,0.44171163680431985,1.05330920132318,0.01457282039896661,1.003967673789211,0.16630377296957227,1.0537166251871681,0.010000191358858813,1.0195140650858183,0.09730550692167428
01089,0.3989993959114894,0.013961349841246133,0.16343338331191826,0.16161338918463813,0.4417195811152601,0.9582917128840337,0.01457282039896661,0.9854925815066116,0.16630377296957227,0.9668412473427259,0.010000191358858813,0.9843974274969021,0.09730550692167428
01091,0.4190529742457214,0.01714488136332505,0.17908579395338686,0.18446598133701217,0.44168783770591,1.1763842974341157,0.01457282039896661,1.076208653615717,0.16630377296957227,1.2000711794451533,0.010000191358858813,1.1242269088746157,0.09730550692167428
01093,0.4386142605048059,0.018861923082900352,0.19168649629450263,0.19566318827682508,0.4416583765454337,1.2943377508415543,0.01457282039896661,1.1505257826411812,0.16630377296957227,1.3241552586032062,0.010000191358858813,1.2113226418903271,0.09730550692167428
01095,0.40841145947555757,0.015630778612301218,0.17137146049419935,0.1732045915868528,0.44170793324123264,1.072484939175214,0.01457282039896661,1.029454224371352,0.16630377296957227,1.0890799775263464,0.010000191358858813,1.0527937171405166,0.09730550692167428
01097,0.39697097351249133,0.014457130025603993,0.16458882277059012,0.16580655443011366,0.4417204774970303,0.9921971671822976,0.01457282039896661,0.9898786598971914,0.16630377296957227,0.9961725900464498,0.010000191358858813,0.9931892681873289,0.09730550692167428
01099,0.4118587152646791,0.016742726587634274,0.17701891432696534,0.18221598608215892,0.4416938208374215,1.1481077913119517,0.01457282039896661,1.0624606977330715,0.16630377296957227,1.1550946235210113,0.010000191358858813,1.0941180067470593,0.09730550692167428
01101,0.38876293302339293,0.013652682009842872,0.15977829329977145,0.1607319220160524,0.4417306875860778,0.9369525968442736,0.01457282039896661,0.9610362970305832,0.16630377296957227,0.9319586324117768,0.010000191358858813,0.9478516598450959,0.09730550692167428
01103,0.41092256885523043,0.015396381338077691,0.17176318121687378,0.17149121819923335,0.4417042041496806,1.0565928756056422,0.01457282039896661,1.0323314578914387,0.16630377296957227,1.0721190973715085,0.010000191358858813,1.051335869482438,0.09730550692167428
01105,0.402234918410005,0.017253256858187637,0.17176825494846296,0.18236882075662758,0.44171284942764866,1.183176166868025,0.01457282039896661,1.0323116194422286,0.16630377296957227,1.2274216077357836,0.010000191358858813,1.0841845940459336,0.09730550692167428
01107,0.42419481274635645,0.01753540335243451,0.18169136640611538,0.18485399533574287,0.44168528094173387,1.2027691148784148,0.01457282039896661,1.0906392304347978,0.16630377296957227,1.242549651348085,0.010000191358858813,1.1468739901819278,0.09730550692167428
01109,0.38266572290250833,0.01386807313671913,0.15785185515486516,0.16182509297406497,0.4417326694327546,0.9514833511813083,0.01457282039896661,0.9497337328745424,0.16630377296957227,0.955156570210139,0.010000191358858813,0.9414476091470756,0.09730550692167428
01111,0.42267847296959377,0.017524435488666147,0.18167731854444938,0.18552011103026153,0.44168540507777343,1.2012375187380377,0.01457282039896661,1.0901323897552877,0.16630377296957227,1.2317586975856445,0.010000191358858813,1.140404910218891,0.09730550692167428
01113,0.39838819782680246,0.014458137226623147,0.1645625140259966,0.16606457037128775,0.44171992895021517,0.9926010107327623,0.01457282039896661,0.9904764860545514,0.16630377296957227,0.9982899587517864,0.010000191358858813,0.9970738785852706,0.09730550692167428
01115,0.4087290185202217,0.014349926803313753,0.16787500532880295,0.1645267752055547,0.44171007564722453,0.9845350316937586,0.01457282039896661,1.0111494298433543,0.16630377296957227,0.994008206873592,0.010000191358858813,1.0195164272400665,0.09730550692167428
01117,0.3922956691082604,0.012400546334480489,0.15700338947282938,0.15191280589904396,0.4417323683470485,0.8509008904033287,0.01457282039896661,0.9465601326651356,0.16630377296957227,0.8415393976373665,0.010000191358858813,0.9252850986813648,0.09730550692167428
01119,0.39867339433263094,0.015959638853045202,0.16960750706797273,0.17632065289255333,0.44170763666161716,1.0951324613152185,0.01457282039896661,1.019496761395274,0.16630377296957227,1.104137425801978,0.010000191358858813,1.0422561309942093,0.09730550692167428
01121,0.4129631298965608,0.01556316672594055,0.17341974455127016,0.17340765065682945,0.4416995839679368,1.0680186518455912,0.01457282039896661,1.0415205334447908,0.16630377296957227,1.077531873395867,0.010000191358858813,1.0606543862234319,0.09730550692167428
01123,0.4317079735535041,0.01789178778612964,0.18609175463333222,0.1898145707343378,0.4416715646373043,1.2278561342557288,0.01457282039896661,1.117726981972682,0.16630377296957227,1.2504159327187332,0.010000191358858813,1.17128986909089,0.09730550692167428
01125,0.3752830174930797,0.01260436749818607,0.15220585312341606,0.15329786071273002,0.4417444310324359,0.8647968659919879,0.01457282039896661,0.915078178970592,0.16630377296957227,0.8575027968909481,0.010000191358858813,0.8857238867757274,0.09730550692167428
01127,0.4282695014070296,0.017548387499484553,0.1839012107349049,0.18624615822275922,0.44167957376140876,1.2038846063745,0.01457282039896661,1.1034672590039265,0.16630377296957227,1.231157282421726,0.010000191358858813,1.1517372696704946,0.09730550692167428
01129,0.41289402602729597,0.016516135557848165,0.1756712967120827,0.17990113221190912,0.4416983112588586,1.1326508921479963,0.01457282039896661,1.0543579189008365,0.16630377296957227,1.1491531504087074,0.010000191358858813,1.0905205487350924,0.09730550692167428
01131,0.399399882481159,0.015048378213471417,0.16715584064408429,0.17148877762226666,0.4417165651164122,1.0331287266291103,0.01457282039896661,1.003361673089313,0.16630377296957227,1.0293830879328085,0.010000191358858813,1.019587359950786,0.09730550692167428
01133,0.44008232778451706,0.018364107559234035,0.1884337285850773,0.18989704250315922,0.44166073340901746,1.2596264754751634,0.01457282039896661,1.1337102740268312,0.16630377296957227,1.3167695471761707,0.010000191358858813,1.207487448168119,0.09730550692167428
02013,0.4100538691422879,0.007586760512824756,0.1544895572022661,0.11865218774035377,0.4416982444019206,0.5191450349545791,0.01457282039896661,0.9344473883172429,0.16630377296957227,0.47527254589281454,0.010000191358858813,0.8180923249773248,0.09730550692167428
02016,0.42668587180623196,0.00813173967976316,0.16229323793892664,0.12322767808756774,0.44167063671809753,0.5565498791271133,0.01457282039896661,0.9858187316080074,0.16630377296957227,0.5085431704456673,0.010000191358858813,0.8790817406037894,0.09730550692167428
02020,0.37110015119021633,0.010075886775678505,0.1431691450692817,0.13629317725991244,0.4417604440872426,0.6909567613788175,0.01457282039896661,0.8646897257608203,0.16630377296957227,0.667583873507732,0.010000191358858813,0.812812817834952,0.09730550692167428
02050,0.3237367992456504,0.008017848501850677,0.11888381051792349,0.12180071897603686,0.44182790497426827,0.5502366027238959,0.01457282039896661,0.7181546840011221,0.16630377296957227,0.5225774558536365,0.010000191358858813,0.6503036454190385,0.09730550692167428
02060,0.39302809257026916,0.013460448672366038,0.16025334961259824,0.15972101729591567,0.4417353544679544,0.9231893290290387,0.01457282039896661,0.9588896073388283,0.16630377296957227,0.9161266161912516,0.010000191358858813,0.9781363441998465,0.09730550692167428
02068,0.41006574698546094,0.009249846481775237,0.15715576086752647,0.1318156609650678,0.44171477383117547,0.6337200594497976,0.01457282039896661,0.9526514712124476,0.16630377296957227,0.5839753463054886,0.010000191358858813,0.8999204452807301,0.09730550692167428
02070,0.34905480406081246,0.009654550593441162,0.13370678543762438,0.13373812207618113,0.44178764047018426,0.6619878174517942,0.01457282039896661,0.8076217370214431,0.16630377296957227,0.6345058061196502,0.010000191358858813,0.7607799521007763,0.09730550692167428
02090,0.3597871270701358,0.009121182800902955,0.1368655981069516,0.13019574543906012,0.44177500278553017,0.6258193450332183,0.01457282039896661,0.8261898802060126,0.16630377296957227,0.594186722880344,0.010000191358858813,0.7584163378813499,0.09730550692167428
02100,0.4678621742569701,0.023942202329798525,0.2178118040470397,0.23114562878965889,0.44160360346420013,1.6430714107485973,0.01457282039896661,1.304458173473772,0.16630377296957227,1.6776911795568235,0.010000191358858813,1.4295995414869296,0.09730550692167428
02105,0.461993683361277,0.016816167726902986,0.1943813867925819,0.18026442197206094,0.44163090156059354,1.1519277698720154,0.01457282039896661,1.1636328156061237,0.16630377296957227,1.1848753613389198,0.010000191358858813,1.2234131048212473,0.09730550692167428
02110,0.3969389622452797,0.011563969371268364,0.15687736156976734,0.14713831741451758,0.44172533425993243,0.7930457847198598,0.01457282039896661,0.9495074005623609,0.16630377296957227,0.7735166891501524,0.010000191358858813,0.9221641948275698,0.09730550692167428
02122,0.41035622300330143,0.013335225882737504,0.16675153850991903,0.15937259626053796,0.4417079243110349,0.9145170611929139,0.01457282039896661,1.0065486426719628,0.16630377296957227,0.9036111004187042,0.010000191358858813,1.0059152701053087,0.09730550692167428
02130,0.3990698617237137,0.012655931031266963,0.16017376302385095,0.1532262379824122,0.441723158732642,0.8682630084121447,0.01457282039896661,0.9680243615370645,0.16630377296957227,0.8634437434487929,0.010000191358858813,0.9548561718103786,0.09730550692167428
02150,0.3662464320737877,0.009630291172314362,0.13972073211167477,0.13342359291638262,0.44177023047507885,0.66124851379543,0.01457282039896661,0.84617863430695,0.16630377296957227,0.6369845711084345,0.010000191358858813,0.794621844085311,0.09730550692167428
02164,0.3240753233267377,0.0095356404058376,0.1223355486033508,0.13383184973614626,0.44183082053365513,0.6541994714967435,0.01457282039896661,0.740998218807084,0.16630377296957227,0.6245963742295468,0.010000191358858813,0.7176986269917738,0.09730550692167428
02170,0.37380208629131617,0.010475403885648271,0.14487300811762918,0.13902947886639339,0.44175823503941586,0.718512107885166,0.01457282039896661,0.8741691430031769,0.16630377296957227,0.6981321789681335,0.010000191358858813,0.8374888558764988,0.09730550692167428
02180,0.338485973415871,0.008504053228381167,0.1254310997888355,0.1252733666958753,0.44181338235789114,0.583345518498523,0.01457282039896661,0.7568617986994834,0.16630377296957227,0.55917988719282,0.010000191358858813,0.700844948367863,0.09730550692167428
02185,0.3385040033298764,0.008854985943558966,0.1270596599835422,0.12863691932942226,0.4417998399987907,0.6069463261614169,0.01457282039896661,0.7695992414595201,0.16630377296957227,0.580058840068444,0.010000191358858813,0.7059502645302786,0.09730550692167428
02188,0.32632718128643295,0.00826188499231577,0.12106417475879165,0.12398433543471066,0.4418210009768403,0.5668315203521849,0.01457282039896661,0.7316096716503373,0.16630377296957227,0.535211419851872,0.010000191358858813,0.6623784520181399,0.09730550692167428
02195,0.42326638305552444,0.012996564272261292,0.1716211212655645,0.16005328803519644,0.44168969402920194,0.8904640423162349,0.01457282039896661,1.0363488266563043,0.16630377296957227,0.8575956656629915,0.010000191358858813,1.0332914655435705,0.09730550692167428
02198,0.40660036888233575,0.012095837590969223,0.16121878096428124,0.15061705656088192,0.4417203984078653,0.8296370707390301,0.01457282039896661,0.9719469413501067,0.16630377296957227,0.8197081191379729,0.010000191358858813,0.966280020621949,0.09730550692167428
02220,0.4041768078288858,0.012796445862126513,0.1626971810070791,0.15456007408958922,0.44171472986997606,0.8775402946568809,0.01457282039896661,0.9843512752011679,0.16630377296957227,0.8704239741746727,0.010000191358858813,0.9741214406248784,0.09730550692167428
02230,0.3836482556491312,0.009395740970148055,0.14806048258809984,0.13206142642009083,0.4417407348545608,0.6437716756352739,0.01457282039896661,0.8954642614524141,0.16630377296957227,0.6059540004070161,0.010000191358858813,0.8282885699776336,0.09730550692167428
02240,0.38424007936578775,0.011311110277471538,0.15082309930113047,0.14472685945407077,0.4417475836570094,0.7760300025846009,0.01457282039896661,0.9084458753896077,0.16630377296957227,0.7630259622999742,0.010000191358858813,0.8884191228659704,0.09730550692167428
02261,0.3993554834906341,0.011705987158342899,0.15835318905773602,0.14737385235950784,0.4417264162005406,0.8028701652419332,0.01457282039896661,0.9539669405550097,0.16630377296957227,0.7871712578686176,0.010000191358858813,0.9336517156472055,0.09730550692167428
02270,0.29772634158254974,0.007129173268241381,0.10620515926804358,0.11600987220923117,0.44186001445896417,0.4894615791129614,0.01457282039896661,0.6435671866343184,0.16630377296957227,0.45749127566791664,0.010000191358858813,0.5670334216350896,0.09730550692167428
02275,0.4234049439053999,0.017567771437767457,0.18081212043525813,0.18278605820905502,0.44168997501824486,1.2053275309947713,0.01457282039896661,1.0844822742857034,0.16630377296957227,1.2610378437643626,0.010000191358858813,1.1516808897534334,0.09730550692167428
02282,0.3899786665415616,0.014018466369556804,0.15928925084572448,0.16496790350159157,0.44173664779230437,0.9619015218730083,0.01457282039896661,0.955845568914046,0.16630377296957227,0.9561675216370965,0.010000191358858813,0.9793306885825495,0.09730550692167428
02290,0.3848598278886364,0.012066155103321964,0.15331767473631883,0.14975355356037012,0.44174531312655796,0.8279015067356387,0.01457282039896661,0.9223730053409025,0.16630377296957227,0.8183150544812345,0.010000191358858813,0.910143779432194,0.09730550692167428
04001,0.36862835508874625,0.01284740960192517,0.1480341570752931,0.15461872047222353,0.4417617569717226,0.8816113830251899,0.01457282039896661,0.8927795143531017,0.16630377296957227,0.8854917197285045,0.010000191358858813,0.8911572649083551,0.09730550692167428
04003,0.42428873804870554,0.01782221615273062,0.18234254172268377,0.1873524080592423,0.4416856797233797,1.2221947976110095,0.01457282039896661,1.0949114900399866,0.16630377296957227,1.2600772135634157,0.010000191358858813,1.1514234116572402,0.09730550692167428
04005,0.36610114074208,0.010961896843277117,0.14379598053581827,0.14227688825323087,0.441762087396611,0.7521436777385873,0.01457282039896661,0.8663643075089194,0.16630377296957227,0.7381000267458584,0.010000191358858813,0.8250419952790669,0.09730550692167428
04007,0.462718114251194,0.022391425713071546,0.20773474628705949,0.21871774149885717,0.4416262045005164,1.5371451105752278,0.01457282039896661,1.247245464064459,0.16630377296957227,1.603237930354965,0.010000191358858813,1.3708890949633186,0.09730550692167428
04009,0.37345796697712075,0.013207200962284234,0.15159588025907877,0.1561877017488283,0.4417537344989883,0.9069217047915314,0.01457282039896661,0.9129121034264283,0.16630377296957227,0.9159911610354705,0.010000191358858813,0.9039926588730756,0.09730550692167428
04011,0.38676501068761426,0.01334616844200075,0.15738149617116992,0.15801125527205243,0.44173770955256036,0.9158561377602858,0.01457282039896661,0.9477800389661185,0.16630377296957227,0.9147880390149817,0.010000191358858813,0.9450180127861794,0.09730550692167428
04012,0.5187121536979079,0.02950359025477465,0.24250430663477052,0.26029634148495717,0.44154392547538107,2.0225273221396787,0.01457282039896661,1.4513366641953913,0.16630377296957227,2.198204220753845,0.010000191358858813,1.6953852607740831,0.09730550692167428
04013,0.3828342291148128,0.013290988507448668,0.15609245992673093,0.15774638562810678,0.44174111797880955,0.9121973002198877,0.01457282039896661,0.9388178076366587,0.16630377296957227,0.910587366274699,0.010000191358858813,0.9238278493055563,0.09730550692167428
04015,0.46382124362881144,0.021963523734736253,0.20667543451714837,0.2148254818890145,0.44162554338135807,1.5076685375960408,0.01457282039896661,1.240195458362845,0.16630377296957227,1.5812225612051671,0.010000191358858813,1.363034105645127,0.09730550692167428
04017,0.3827306398170765,0.013924105667180778,0.15593647610200762,0.16137484439277622,0.4417446365044012,0.9557839620279199,0.01457282039896661,0.9389197902039572,0.16630377296957227,0.9699299990058583,0.010000191358858813,0.951494297540412,0.09730550692167428
04019,0.40912397544031687,0.01626774066298525,0.17389409846804504,0.17813167387288298,0.44170167103489755,1.1160273023059828,0.01457282039896661,1.0450092147482433,0.16630377296957227,1.1296064875208796,0.010000191358858813,1.068279263845104,0.09730550692167428
04021,0.4015993790264043,0.01487354327111548,0.1653918561254798,0.16656800733455063,0.4417244523538848,1.0212245508251665,0.01457282039896661,0.9932791692272599,0.16630377296957227,1.0495347627990443,0.010000191358858813,1.0142006259429812,0.09730550692167428
04023,0.38785025571623966,0.014935064215928037,0.1612049407231263,0.1686311722596765,0.441733182135701,1.0255893204463047,0.01457282039896661,0.9699677554241914,0.16630377296957227,1.040736613427197,0.010000191358858813,0.9928040405669558,0.09730550692167428
04025,0.4722432068205271,0.022937296670482082,0.21362968436412713,0.22288874006548254,0.4416047388742501,1.5748311901753969,0.01457282039896661,1.28271823291537,0.16630377296957227,1.6360606509771445,0.010000191358858813,1.406120706112587,0.09730550692167428
04027,0.39155569795345563,0.01610201031219312,0.16501976556467154,0.17492544186727682,0.44172826032441537,1.1050419569749454,0.01457282039896661,0.9920626578959657,0.16630377296957227,1.1380284605180417,0.010000191358858813,1.0246528290064196,0.09730550692167428
05001,0.42645622025395763,0.017860764879760405,0.18564314084724592,0.1895483994849359,0.441673105201308,1.2247051027950135,0.01457282039896661,1.1145569725820277,0.16630377296957227,1.238851949171365,0.010000191358858813,1.1594621375471297,0.09730550692167428
05003,0.4189120294829386,0.016816446983462147,0.17747214701821776,0.18127663463189217,0.44169562080064184,1.153196999342409,0.01457282039896661,1.064844788932061,0.16630377296957227,1.1817947370978246,0.010000191358858813,1.1107794947510732,0.09730550692167428
05005,0.49098425607774104,0.026171130074663485,0.22914214657232082,0.24431435290502634,0.44156933209087,1.7962033444285552,0.01457282039896661,1.375818399120245,0.16630377296957227,1.874736004567084,0.010000191358858813,1.5331239620807091,0.09730550692167428
05007,0.3846002169917414,0.013645838512662326,0.15743924773897613,0.1598255745648645,0.44174001077990754,0.936709385175436,0.01457282039896661,0.9472655558380997,0.16630377296957227,0.9403499006220594,0.010000191358858813,0.9396998117679638,0.09730550692167428
