geoid,RincidD|incidI,RincidH|incidI,RincidVent|incidICU,RincidICU|incidH
01119,1.1016334583399616,1.0396121841211858,0.9999990623125772,1.0567678462710766
01121,1.069425994814193,1.0525917335651105,0.9999962868859639,1.0392144478294396
01123,1.2387576519783567,1.156670327138334,0.999992003435267,1.136911836496928
01125,0.8583289633953164,0.895771967083141,1.0000058828974152,0.9186855377704449
01127,1.2149481045864525,1.1369429453653113,0.99999319674601,1.1165870512529907
01129,1.1398814408017062,1.0807803072209938,0.9999972645759208,1.0781712487593484
01131,1.031859861356312,1.0161610092351128,1.000000475951428,1.0272206792918013
01133,1.2722273290298038,1.1785128557699953,0.9999889454248927,1.1378771459666521
02013,0.4755826264359584,0.8262045020386342,0.9999910665010777,0.7137344582563732
02016,0.5124643927831765,0.8889819169351254,0.9999886803967666,0.7394206422565398
02020,0.6663417107277236,0.8200718992301572,1.0000063805923542,0.8159315346991796
02050,0.5239337034635757,0.6648469494659202,1.0000215888477177,0.730815377353045
02060,0.9048532131047293,0.9662218658686468,1.0000011634386659,0.9562427343941393
02068,0.584337084939998,0.8943699825460253,0.9999938181439538,0.791608112589275
02070,0.6362386465905813,0.7710384746822182,1.0000137230773278,0.80179840980444
02090,0.5981136709951369,0.7723870903397219,1.0000094654766705,0.7798175297030084
02100,1.6806933900471728,1.4087105001889961,0.9999837097943944,1.3889379772074462
02105,1.1406402447289992,1.1889494782586236,0.9999836210573606,1.0797828716371578
02110,0.7688826359723218,0.9217676002778123,1.0000004500130386,0.88149112534194
02122,0.8965200337866805,0.9989044731354917,0.9999968508993983,0.9548410374818797
02130,0.8516268235359394,0.9504539074888037,1.0000005483389192,0.9179923656862612
02150,0.6338983128676003,0.8030002624426636,1.0000104483652468,0.7983781401998338
02164,0.6273732073488795,0.7246229227035126,1.0000188723388126,0.8029911959634279
02170,0.6936776121950217,0.8384023480482059,1.0000081078402894,0.8323366814741153
02180,0.5548232969572652,0.710406034479593,1.000019495830319,0.7518458177021179
02185,0.5835606364123169,0.7244668254821823,1.0000161915183303,0.7705999745023765
02188,0.5412649954994966,0.6807888468266036,1.000020864658573,0.7436967125963789
02195,0.8645243132477543,1.0291519628305767,0.9999940565127794,0.9591687338098112
02198,0.8035016499741259,0.9542724108434218,0.9999974290971176,0.9019176504573341
02220,0.8592661627443774,0.9685459040665102,0.9999973203674446,0.9262812197812327
02230,0.606426594143143,0.8373965259508456,1.0000032602486817,0.7919836040977146
02240,0.7521365847271851,0.8838145591038737,1.0000058528537057,0.8659211848362012
02261,0.7768366622574707,0.9271807898734519,0.9999998744161986,0.8823573680091208
02270,0.4635268628798487,0.5890415972490037,1.0000262779209057,0.6963421610883369
02275,1.2124505827147716,1.121942407938125,0.9999956224139159,1.0958260246779856
02282,0.9537899818302779,0.9727205695462697,1.0000018605810113,0.9896489242402098
02290,0.8080840171482695,0.9054397645292993,1.0000054549518531,0.8969406878509897
04001,0.875227954748415,0.8896248265858375,1.000009422447509,0.9261311396874794
04003,1.2352265660754818,1.1346946508015199,0.99999500112984685,1.122890899636856
04005,0.7348898433835793,0.8332097160563403,1.0000089435861774,0.8514116581080066
04007,1.568163079939104,1.339255234285345,0.9999885791946309,1.3105922048598257
04009,0.9042550446790363,0.9052344865564722,1.0000073156862639,0.9346943061879341
04011,0.9069299194937842,0.9419899865912031,1.0000037103304356,0.9467170516747523
04012,2.091287864614557,1.6215921014379209,0.9999739713226707,1.5611826115623884
04013,0.9091296157272793,0.9270910839108274,1.0000049573211025,0.9447304456805843
04015,1.535642926669563,1.3264557963494015,0.999984944021669,1.2870011360411913
04017,0.9526477187728268,0.9449833212470432,1.0000051938132768,0.967307993196845
04019,1.1244876826948693,1.0645226312978648,0.999997443650988,1.067635328528325
04021,1.022726241048125,1.000627625928605,1.0000009170444037,0.9988247598626927
04023,1.0282854354502853,0.9862553541405342,1.0000032750749068,1.010572261967631
04025,1.6077784386111729,1.3761556932989485,0.9999835051486262,1.3363756725020286
04027,1.1174154314400802,1.0168155355240396,1.00000450431628,1.0492041277261495
05001,1.2367214828420234,1.1511078442068674,0.9999927018489062,1.1360165695130378
05003,1.1617059394671414,1.0945965023259383,0.9999963401682981,1.0863145237358536
05005,1.8489017275552173,1.4997622182107575,0.9999795304893635,1.46615526193463
05007,0.9359960309617744,0.9403488360605154,1.0000038953329715,0.9570728963957291
05009,1.2988765023908235,1.1673024988797231,0.9999939688278439,1.162937897623078
05011,1.2678240657832562,1.148286354260628,0.999993935913992,1.1432942754037687
05013,1.2705552244735205,1.1586271146589429,0.9999918365578522,1.1369063988076475
05015,1.343546932857854,1.2230194668039234,0.9999904232694996,1.1943171266485875
05017,1.282994063161477,1.165928212180937,0.9999934912718063,1.1568297712199027
05019,1.090112985630602,1.0181059928555465,1.00000140427353,1.0452477369179336
05021,1.3944832508223124,1.2331298915232483,0.9999908891550799,1.2223964402791059
05023,1.5948157973614039,1.3563083586490727,0.9999849754755135,1.3286236376944873
05025,1.191233056111058,1.1036057154753576,0.9999964543251079,1.0895200581247533
05027,1.175323679629999,1.0710478011197022,0.9999983559058601,1.089155633642413
05029,1.2277059431114092,1.1240330987019695,0.999994796789506,1.1168049810198477
05031,0.9205703995845658,0.9323314452506063,1.0000040318511623,0.9538404336967259
05033,0.9801114635513862,0.9922084314312937,1.0000006605199725,0.9806267701691176
05035,0.844160667710846,0.8919715289236719,1.0000070097493026,0.9112056902251748
05037,1.1268887596213377,1.072409237825494,0.999997453246304,1.0751735094456532
05039,1.3071963593872973,1.1775454933676666,0.9999938899102956,1.1706676176247042
05041,1.1206306306038658,1.0657264534509427,0.9999990118954855,1.0718990461783193
05043,1.0853584392836413,1.0391175078523034,0.9999993203822257,1.0480828949993481
05045,0.7936180787726084,0.8574973523206478,1.000009408014448,0.8836272667039948
05047,1.2420297488997585,1.1367182275322925,0.9999962001979572,1.1331399908214874
05049,1.5637373228208156,1.3376753993252775,0.9999880878868188,1.311106880504599
05051,1.4666150924295827,1.275487046375463,0.999988734444926,1.2536135693192723
05053,1.0973282094283507,1.058492030202168,0.9999961780510129,1.0392292259427545
05055,1.0724670080400138,1.0363107361721164,0.9999993574799749,1.0343947120135049
05057,1.0976825110243587,1.0431960328356271,0.9999995662382296,1.0577248992463986
05059,1.179141825337204,1.1087340494861504,0.9999949357762886,1.093876326652449
05061,1.1509996909052571,1.067883785796603,0.9999985558486918,1.0886787225342225
05063,1.145911476583189,1.081566722982332,0.9999973892702545,1.0738437323021297
05065,1.5993094422766285,1.3637962648071467,0.9999826438001765,1.3134490259170088
05067,1.1803913896206017,1.1210388354098755,0.9999924783129507,1.1016744844008608
05069,1.011615529463521,1.0067718899081397,1.0000001831405045,1.0103980819428517
05071,1.0685346224292271,1.0335812513218012,0.9999991868769036,1.0406623338611092
05073,1.31905859578998,1.1905793919142051,0.999991577683981,1.1633252252613424
05075,1.2781092379962216,1.1516674324065113,0.999994906290788,1.1492544114930139
05077,1.1623294386361496,1.1011922359735844,0.9999933546347298,1.0860315098260271
05079,0.9619388602250796,0.9810809364487891,0.9999993719794191,0.9749402945981958
05081,1.233017030706682,1.150964265954021,0.9999928885076712,1.134912285562961
05083,1.2706350764737189,1.1541384716622738,0.999995768519961,1.144463521644651
05085,0.8608507145423816,0.9161061571045559,1.0000047196842494,0.9197389926093027
05087,1.1002846264830914,1.0687459288266339,0.9999971420490594,1.0510116568247758
05089,1.5931771662530667,1.3914215255725662,0.9999758145432189,1.3184357319371094
05091,1.051235028261293,1.0228104301627603,1.000000231495584,1.0278786551252483
05093,0.9442991082066069,0.9505355444471949,1.000003534511262,0.9653632773929561
05095,1.3314858900338602,1.1942012319344089,0.9999937711847922,1.1903880884096432
05097,1.5090178090548103,1.3088012937605222,0.9999879446745795,1.273373257667036
05099,1.2571911654493018,1.1481249490874066,0.9999946511829704,1.145988841874538
05101,1.3882228545443245,1.255819037059564,0.9999857344794822,1.2161376886139783
05103,1.2457895529410985,1.1522240060976694,0.9999935873220926,1.1354738376056497
05105,1.2261733833329633,1.1434383058053215,0.9999906037494524,1.1045956234805565
05107,1.1203276561790907,1.041233509893171,1.0000023188570693,1.0678965383106438
05109,1.2481957875648344,1.1238401822652238,0.9999983911985819,1.1381144263679261
05111,1.1356842801663842,1.0855187887637805,0.9999966912445813,1.0765778108370796
05113,1.372779878650764,1.220442173495698,0.9999928529082995,1.2004708378959332
05115,0.9877555680398145,0.9770272807940237,1.0000018520691967,0.9869194295794874
05117,1.3107213575205305,1.2089536741185498,0.999987487420057,1.1690826643573098
05119,0.9515217759273241,0.9759261536002997,1.0000007146401755,0.9748106741095213
05121,1.3616529410852087,1.1984419018576007,0.999993250809964,1.2008513329343151
05123,0.9656562715612595,0.9889770222312764,0.9999998815386615,0.9854712557291806
05125,1.1016586875468377,1.0673468601267504,0.9999965625794347,1.0484186361435421
05127,1.2497317462835063,1.14221679152758,0.9999953485378354,1.1403145271212924
05129,1.5496080307801783,1.334416862772665,0.9999859131913904,1.3157571678044804
05131,0.9896871695516268,0.993794458677794,1.000000795800946,0.9968870611569989
05133,0.993876929596748,0.9582599183720146,1.0000066776431589,0.9892013696079678
05135,1.6812700746436189,1.3860569832051368,0.9999852828428364,1.366727485148985
05137,1.5286034886988364,1.3321663714542207,0.9999840537917576,1.290771311412334
05139,1.1684515343478967,1.102368990709964,0.9999963537891097,1.0979665301489365
05141,1.6134720913292813,1.3559756584416038,0.9999855517547305,1.3379009071633607
05143,0.7682079873378467,0.8352204915871202,1.0000119175874356,0.8669236520642378
05145,1.0424234481815615,1.0077762134489312,1.0000010324681496,1.019160871659058
05147,1.3150150583003535,1.1940638343233718,0.9999916485992553,1.172900000434497
05149,1.096156467241113,1.047785975652232,0.9999990666311116,1.0507358481617892
06001,0.8933657800283007,0.9502398669306586,1.0000008380624934,0.9420524303188197
06003,0.844248412323668,0.9814014632106574,0.9999976645157043,0.9153590004863079
06005,1.4630553922016132,1.3272388124356052,0.9999791867262702,1.2625521793787944
06007,1.1574613316365663,1.079343872405723,0.9999972125215519,1.0896875151387646
06009,1.525086513388989,1.3548490085853548,0.9999792894724207,1.2935506037832685
06011,0.8906045307279504,0.9217326772897949,1.0000052823946204,0.9499016688029431
06013,0.9785670114137711,1.0001321173681403,0.9999992828546531,0.9918744059591527
06015,1.0689756989062051,1.0539691617924212,0.9999963353951806,1.0299144580176796
06017,1.1091281910341186,1.1062759132275262,0.9999919514415002,1.069476042273708
06019,0.7980434528631419,0.8411613402478169,1.000010323008182,0.8875432678404876
06021,0.9780198948874856,0.9692446125761106,1.0000034488821763,0.9913078107654849
06023,1.0454005890631213,1.0407536387613088,0.9999973143744443,1.029135048420365
06025,0.8125379598480809,0.8544166413159238,1.000009652005383,0.8893086847660283
06027,1.3844884844928653,1.2486665566704662,0.9999885289192628,1.2251616485420347
06029,0.7309435412687549,0.8096564963690152,1.0000118368996174,0.8467041642342743
06031,0.6549373483046899,0.7720673336079296,1.000013240296007,0.8020028766680183
06033,1.32480109585258,1.2184074454700349,0.9999872888678829,1.1883005617588096
06035,0.8079015909332048,0.9311388551421353,0.999996489001978,0.8927295767463239
06037,0.8513757976301868,0.9046407503531075,1.0000041470032137,0.9159696713175134
06039,0.8667732739758127,0.9002344535427688,1.0000062489480803,0.9246778556408125
06041,1.2386829451038466,1.194101420870349,0.9999847375899231,1.1435738574165926
06043,1.4554151620037161,1.3219887273541584,0.9999780139477334,1.2573947087901383
06045,1.191773956979727,1.1388017245871835,0.9999915723996818,1.1199343170634641
06047,0.7337833807025371,0.7943318820364035,1.0000135796668412,0.8465616956938675
06049,1.3385143693749169,1.243693306353626,0.999983984928511,1.200481276207261
06051,0.7589457703875389,0.9088466809352878,0.9999999062623792,0.8746854496597471
06053,0.8546574281254157,0.8930505265852086,1.0000073229188786,0.917739057477349
06055,1.1569531830125688,1.0944889415878332,0.9999956361046396,1.0903517824437259
06057,1.4162152435927946,1.2885508287319731,0.9999826686527259,1.2415061976935964
06059,0.9002948446128434,0.9398702704627385,1.0000021494051694,0.9441809586492661
06061,1.1137288483269954,1.0755518525003176,0.999996115458442,1.0638665710385915
06063,1.4552823505499575,1.3329922033071862,0.9999754799933459,1.2671441845413312
06065,0.8966970593140642,0.9077378697052505,1.000006371462492,0.9363430393299795
06067,0.886932277720426,0.9250772613264195,1.0000045494359868,0.9373926990809008
06069,0.8104357683088355,0.870105974973282,1.0000081472244893,0.8907777117571845
06071,0.7235362901366008,0.8125568131773033,1.0000115339213738,0.8438532507025365
06073,0.8968135601823102,0.9322321700039368,1.0000027624927559,0.9420309082703098
06075,1.0718314708985195,1.078461955368776,0.9999911302027877,1.037952314557074
06077,0.8207501485769999,0.8659975601671412,1.0000081501754088,0.8996958454255048
06079,1.1418916962275274,1.0905706849379286,0.9999939542874133,1.0842885612162325
06081,1.043911266734581,1.0466494427574813,0.9999963910123952,1.027810015795544
06083,0.9838983670267992,0.9659146923125552,1.0000028318331442,0.9913658937136247
06085,0.8686147140285774,0.9284920075712852,1.0000029879573566,0.9252731647188359
06087,0.9204534603101141,0.9718373435649545,0.9999993039167843,0.9646018255061473
06089,1.2364606966806335,1.147304152344137,0.9999930192260317,1.1349432642359911
06091,1.4866240344670527,1.38114961463104,0.9999742045623847,1.271187882448677
06093,1.434690089314362,1.2857539713804764,0.9999849178440477,1.2461347199037438
06095,0.9007327689898164,0.95235285094571,1.0000022307107157,0.946597555271703
06097,1.0796417357025647,1.0670363033245676,0.9999949710903473,1.0536949090630712
06099,0.8308670256144199,0.8738470729012562,1.0000081148253166,0.904595808793035
06101,0.944021382409949,0.9441891340367377,1.0000043582159042,0.9642577129224894
06103,1.1572820239520851,1.0870021624431032,0.9999978380135044,1.0870228236551922
06105,1.4104076980569074,1.3066761812857672,0.9999785263925045,1.2404643136865776
06107,0.7540712235711777,0.8048359517721198,1.0000129753404374,0.859639273065276
06109,1.4175955301400331,1.2893883986263281,0.9999808315337094,1.2400999476562269
06111,0.9122375722753788,0.9474735745343206,1.0000028400632464,0.954354348551188
06113,0.7782249450411612,0.8432710817272048,1.0000108965573955,0.8765967551662638
06115,0.8107428441333449,0.8613966936971895,1.000009712102914,0.891902518876829
08001,0.6957436209278308,0.8055825083131375,1.000011656625399,0.8250136947827241
08003,0.8726068035480712,0.9019522095536641,1.000007356945264,0.9288412513371631
08005,0.8314513226094984,0.9117102644202222,1.0000031859555771,0.9082692351584942
08007,1.2208773623511942,1.10898821099011,0.9999980967815407,1.135254102561885
08009,1.7084347117971315,1.4035047599903945,0.9999861689200374,1.4032705117020843
08011,1.064179289061502,1.084470204759132,0.9999916142023442,1.0415480114411424
08013,0.8168442627743501,0.9098646136715907,1.0000014636600723,0.9015395033528473
08014,0.7822678349374356,0.8931142999256632,1.0000034397275022,0.8816426814210514
08015,1.416042723681961,1.291894097238206,0.9999810817776652,1.227638768684236
08017,1.3894152806772437,1.2102008055402855,0.9999920299811006,1.2239587751785144
08019,1.0037311746574509,1.1113550439159372,0.9999897757329265,1.015687003639037
08021,1.1520597376722703,1.0681377372619596,0.9999997800377814,1.074529346708664
08023,1.53000261825823,1.3215290832424722,0.9999865090019601,1.3078037151826485
08025,0.8265230145200443,0.9443967959151177,0.9999969876130661,0.8994584401057928
08027,1.6973935534139477,1.4833300458690664,0.9999663140069497,1.3655277167899231
08029,1.4586439637581212,1.2807684403688107,0.9999882686537105,1.2586025347604615
08031,0.8589605940256915,0.9132400860694692,1.000002422826589,0.9198772272933451
08033,1.270877627065154,1.1812224442245096,0.9999912187309732,1.179243412478511
08035,0.6242205442736846,0.8016479244335519,1.0000095559254256,0.791863208378318
08037,0.5256978995646406,0.7573525918090999,1.0000081925319955,0.7344506082880435
08039,0.8553877916109012,0.996940467140191,0.999994375315772,0.92977458315716
08041,0.8172181960894866,0.8930833277265797,1.000005640393077,0.8987873701742617
08043,1.2578956194831008,1.1912971510921277,0.9999874623715952,1.1436388938557642
08045,0.7384623894614577,0.8540517369113143,1.0000067157059653,0.8549724796673939
08047,0.8448228279523753,1.0461319132648277,0.9999896613336567,0.9341661653251041
08049,0.9187411551492615,1.0276521446330182,0.9999939229179586,0.9676087100754065
08051,0.7280521012118695,0.8659125722272106,1.0000021845800418,0.8541062837909914
08053,1.7250734103339151,1.6207655941509687,0.9999584850360186,1.417657070276135
08055,1.7095717093245733,1.4450339849412122,0.9999792845251083,1.3982367030875953
08057,1.4216120612964456,1.2897640581108,0.999982864268983,1.2222992268445403
08059,0.9865969807364682,1.0288504806023506,0.9999971683331761,0.9989578466499314
08061,1.5249795297940691,1.3089537536947171,0.9999899542812538,1.3277654545007143
08063,1.1680708986971151,1.1031426009431669,0.9999934834223072,1.0951969576480698
08065,0.747080413525359,0.8668784512528105,1.000004806049473,0.8678683728185463
08067,0.9345508074789464,0.9983014225129232,0.9999976784107091,0.97391434282947
08069,0.9109877542746673,0.9555070200038633,1.000000602969376,0.9524828681156506
08071,1.300514573141297,1.1973634272580846,0.999990899103472,1.1717927657561358
08073,1.2360278163998948,1.1475992172067868,0.9999911914360443,1.1315345873689107
08075,1.0910374027438083,1.0508810555691512,0.9999970514668163,1.058635854525261
08077,1.1338255817624545,1.0757846354153635,0.9999974293430941,1.0737684111824066
08079,2.3725167342590106,1.8632953987726095,0.9999516844319032,1.7322328120977994
08081,0.8722006917312497,0.9387954415987924,1.0000038948588301,0.9288611954805122
08083,1.225431094806657,1.1566840467842385,0.9999920974320502,1.128222743408058
08085,1.2813527541664667,1.1697441492126734,0.999994577641838,1.1566615596622447
08087,1.0682234755941875,1.0140859430659566,1.00000179334605,1.0403339518044046
08089,1.3551829811195453,1.1835668253660256,0.9999938248908831,1.1935618401624497
08091,1.0573824747079246,1.153055131837633,0.9999859514359887,1.054875873693209
08093,0.9369101561447299,1.0944911337512062,0.9999907958506238,0.9756694803566424
08095,1.3591069394107622,1.1791633294085617,0.9999961025073026,1.1896017375439465
08097,0.9513692437371937,1.0742762926707703,0.9999915795688544,0.9767456813285382
08099,1.1000196020927768,1.0329549727797769,1.0000019847316466,1.0553799795695915
08101,1.1552224530135922,1.0816395021435823,0.999997595905189,1.0850003944422681
08103,0.9888412153032764,1.0164336309204438,0.9999988218847905,1.0037954807480125
08105,1.1970868403539352,1.1076943523335339,0.9999983164880839,1.1219965878621827
08107,0.7503553228594382,0.9258522618028486,0.9999968447754444,0.8686635435223067
08109,1.1028515002424197,1.1074609981808408,0.9999934675926714,1.0594641391054465
08111,1.0582733114022336,1.1231251402844173,0.9999875388597246,1.0140825956525605
08113,0.7044567032631419,0.909086982858395,0.9999964455792167,0.8361640949701794
08115,1.9101473279689964,1.5289364733682569,0.9999812780264526,1.5305747607303193
08117,0.6930226944955873,0.8823273765053485,0.9999983764073439,0.8239726247922509
08119,1.062722613548837,1.145299051646023,0.9999865629511592,1.0502572207787746
08121,1.3321830216516213,1.2079804921950688,0.9999899748143279,1.1922998913284277
08123,0.7716234883507287,0.850533959361984,1.0000097801374634,0.8696732450961111
08125,1.2055286943110581,1.0962696764352224,0.9999980980296079,1.1022679539933202
09001,1.046454276587593,1.0360926171873266,0.9999978051205991,1.031890681920527
09003,1.118563358429749,1.0768636280632022,0.9999954668149855,1.0718832439773105
09005,1.198672598317212,1.1570405124560474,0.9999882161078826,1.121006359257922
09007,1.1715530788751165,1.1339498600082925,0.9999896328367426,1.1005769916384394
09009,1.1017577812011603,1.0628488291902285,0.9999962251749159,1.0634400107728674
09011,1.0819352678985172,1.0663356066780252,0.9999956343679345,1.049253132864882
09013,0.9324591354547969,0.9778743683564302,0.9999989118086403,0.9652083405068619
09015,1.0002158346428804,1.0162665520232297,0.9999980683322689,1.006229007503478
10001,0.9988598969608786,0.9913092337351193,1.0000010143768858,0.9945251828430695
10003,0.9610388991826159,0.980813590986167,1.0000003760771923,0.9796360436664618
10005,1.4362046437989706,1.2744898468708357,0.9999865645276007,1.2361315451093837
11001,0.9134111576615693,0.9529596835023364,0.999999265692763,0.9505448514438315
12001,0.8374535564028763,0.8834749698883675,1.0000046566505052,0.9067148847316053
12003,0.8464790699843002,0.9204724343502093,1.0000037657709848,0.9199469861324299
12005,1.0701111416053082,1.054155154839278,0.9999962536020176,1.0347825469636445
12007,1.0501556068954154,1.058850952588757,0.9999950573795469,1.03587894208848
12009,1.4290668486263227,1.2636656071958607,0.9999872325940757,1.2351806671168026
12011,1.0909820370584837,1.0628936651126653,0.9999954379970365,1.0561000149546098
12013,1.1704085373178787,1.1041553670757627,0.9999945941734252,1.0822343776829024
12015,2.17525807083196,1.6878047362354651,0.9999701016606586,1.6447580118746512
12017,2.068066212161744,1.6299231595320265,0.9999723091959638,1.5825690941645352
12019,0.9011294629623855,0.955403779084825,1.0000014275648348,0.9450094631145332
12021,1.6897143571310234,1.3886728973586213,0.9999853949335662,1.3686252006258997
12023,1.1422444656414008,1.0918345858243481,0.9999966264857382,1.0766729177007401
12027,1.222199370945339,1.1074823697868421,0.9999960156230792,1.1083724590312254
12029,1.3407089812114499,1.2312991838824496,0.9999854692566887,1.1803024285975614
12031,0.880488833417927,0.935637989647836,1.0000025589478843,0.9329469253634493
12033,1.072530545579153,1.0417001660333058,0.9999973649333472,1.0397614616821276
12035,1.638578469106562,1.3841945732785081,0.9999829958504594,1.3495298097269999
12037,1.240669384512542,1.1883591031969896,0.9999871838246861,1.1234787693881798
12039,1.0395844394323466,1.034834880153229,0.9999984347161917,1.0227046955249497
12041,1.181951569529709,1.1115223992038619,0.999994608990076,1.099132178039841
12043,1.4029362316671496,1.2437253624383855,0.9999874385732921,1.198977624460339
12045,1.1856197944780633,1.1609150148334597,0.999988790195455,1.1047351024139083
12047,0.9780623464619225,1.011222380587884,0.9999975298776216,0.9807230310959385
12049,0.9516610785536972,0.9365407914671396,1.0000047414839983,0.9550586102603138
12051,0.8372357874377755,0.8725451525655216,1.0000089157132273,0.9006145515239143
12053,1.7291552853689074,1.4169639682812236,0.9999844671489719,1.3970278156182812
12055,2.064765488885597,1.5852080123286867,0.9999807442488211,1.5747067896377058
12057,0.9211796754286952,0.9529974452249308,1.0000016535058882,0.9532692280081057
12059,1.2264288753902322,1.1481978643078454,0.9999921840179065,1.1254844683371807
12061,1.8158126460582233,1.4614240213701841,0.9999821858941805,1.4523888082194776
12063,1.1495813196597995,1.1100433636033682,0.9999932382482917,1.0841686779817905
12065,1.264486774838548,1.199875892189375,0.9999853727350537,1.150729666291064
12067,1.042926697226311,1.0127029076764256,0.9999998560430703,1.023244819986203
12069,1.6121441430348493,1.3502822942978854,0.9999862425855458,1.3253286401500253
12071,1.5565857551882294,1.3228048565125365,0.9999864903400608,1.3019152777401914
12073,0.7552809489187211,0.8414949294983363,1.0000058297418797,0.8634952699621905
12075,1.3437298670579523,1.2296333438370268,0.9999863882754378,1.1903130382037177
12077,0.7069915746195112,0.8902648819011807,0.9999976161527363,0.8405660374890993
12079,1.192582772467078,1.117242842572683,0.9999942296280644,1.1046485749015225
12081,1.5883270253533377,1.3362001565784078,0.9999874718312092,1.321406224501608
12083,1.6869994354733948,1.3956217342524906,0.9999850478977101,1.3700436307881416
12085,1.843960976807561,1.4881769321150915,0.9999788729932896,1.4652762724679431
12086,1.048400487348875,1.0300090411960063,0.9999980322997597,1.0228140442289901
