1,2,3,4,5,6,7,8
0.05,0.16666666666666666,0,0,0.1,0.0945945945945946,0.29069767441860467,0.3333333333333333
0,0,0,0,0.05,0.12162162162162163,0.18604651162790697,0
0,0,0,0.011494252873563218,0.06666666666666667,0.10810810810810811,0.23255813953488372,0.2222222222222222
0,0,0,0.011494252873563218,0.08333333333333333,0.13513513513513514,0.18604651162790697,0.1111111111111111
0.1,0,0.029411764705882353,0.011494252873563218,0.1,0.08108108108108109,0.16279069767441862,0.05555555555555555
0.1,0,0,0.011494252873563218,0.05,0.02702702702702703,0.19767441860465115,0.05555555555555555
0.05,0,0,0.011494252873563218,0.11666666666666667,0.05405405405405406,0.19767441860465115,0
0.05,0,0,0.034482758620689655,0.11666666666666667,0.05405405405405406,0.2441860465116279,0.16666666666666666
0,0,0,0,0.05,0.06756756756756757,0.26744186046511625,0.1111111111111111
0,0,0,0.022988505747126436,0.03333333333333333,0.08108108108108109,0.3372093023255814,0.05555555555555555
0,0,0,0.011494252873563218,0.06666666666666667,0.04054054054054054,0.27906976744186046,0.05555555555555555
0,0,0,0,0.06666666666666667,0.02702702702702703,0.20930232558139536,0.16666666666666666
0,0,0,0.011494252873563218,0.16666666666666666,0.21621621621621623,0.20930232558139536,0
0,0,0,0,0.03333333333333333,0.06756756756756757,0.26744186046511625,0
0.05,0,0.029411764705882353,0.022988505747126436,0.18333333333333332,0.06756756756756757,0.2441860465116279,0
0,0.08333333333333333,0,0,0.03333333333333333,0.1891891891891892,0.29069767441860467,0.16666666666666666
0.1,0.16666666666666666,0,0.022988505747126436,0.1,0.02702702702702703,0.19767441860465115,0.16666666666666666
0,0,0,0,0.05,0.06756756756756757,0.19767441860465115,0
0.05,0,0,0.034482758620689655,0.05,0.13513513513513514,0.1744186046511628,0.1111111111111111
0,0,0,0,0.15,0.0945945945945946,0.23255813953488372,0.05555555555555555
0,0,0,0,0.05,0.0945945945945946,0.29069767441860467,0.16666666666666666
0,0,0,0,0.06666666666666667,0.04054054054054054,0.27906976744186046,0.05555555555555555
0,0,0,0,0.13333333333333333,0.05405405405405406,0.19767441860465115,0.05555555555555555
0.05,0,0,0,0.08333333333333333,0.0945945945945946,0.2558139534883721,0.16666666666666666
0,0,0,0.04597701149425287,0,0.16216216216216217,0.2441860465116279,0.05555555555555555
0,0,0,0.022988505747126436,0.03333333333333333,0.06756756756756757,0.3023255813953488,0.05555555555555555
0.05,0,0,0,0.03333333333333333,0.10810810810810811,0.12790697674418605,0.2777777777777778
0,0,0.029411764705882353,0,0.08333333333333333,0.0945945945945946,0.18604651162790697,0.16666666666666666
0,0,0.029411764705882353,0,0.11666666666666667,0.06756756756756757,0.1744186046511628,0.16666666666666666
0,0.08333333333333333,0,0,0.06666666666666667,0.12162162162162163,0.11627906976744186,0.1111111111111111
0.1,0.08333333333333333,0,0.06896551724137931,0.2,0,0.36046511627906974,0.3333333333333333
0,0.08333333333333333,0,0,0.016666666666666666,0.17567567567567569,0.3023255813953488,0
0,0.08333333333333333,0.058823529411764705,0,0.13333333333333333,0.04054054054054054,0.16279069767441862,0
0,0,0,0.022988505747126436,0.016666666666666666,0.0945945945945946,0.27906976744186046,0
0,0,0.11764705882352941,0,0.16666666666666666,0.08108108108108109,0.1744186046511628,0
0,0,0,0.034482758620689655,0.05,0.14864864864864866,0.1744186046511628,0.4444444444444444
0.1,0,0,0,0.03333333333333333,0.0945945945945946,0.1744186046511628,0
0.05,0,0,0,0.1,0.12162162162162163,0.23255813953488372,0.1111111111111111
0.1,0,0,0.011494252873563218,0.05,0.13513513513513514,0.3023255813953488,0.05555555555555555
0,0,0,0.011494252873563218,0.1,0.04054054054054054,0.1511627906976744,0.1111111111111111
0.05,0,0,0,0.03333333333333333,0.0945945945945946,0.20930232558139536,0.05555555555555555
0,0.08333333333333333,0,0.011494252873563218,0.05,0.13513513513513514,0.2558139534883721,0.2222222222222222
0.05,0,0,0.05747126436781609,0.03333333333333333,0.0945945945945946,0.1511627906976744,0.05555555555555555
0.1,0,0,0,0.11666666666666667,0.06756756756756757,0.23255813953488372,0
0,0,0.08823529411764706,0,0.016666666666666666,0.0945945945945946,0.27906976744186046,0.16666666666666666
0,0,0,0,0.08333333333333333,0.08108108108108109,0.29069767441860467,0.16666666666666666
0,0,0,0.011494252873563218,0.11666666666666667,0.0945945945945946,0.3372093023255814,0
0.1,0.3333333333333333,0,0.011494252873563218,0.016666666666666666,0.17567567567567569,0.09302325581395349,0.05555555555555555
0.1,0.3333333333333333,0,0.011494252873563218,0.13333333333333333,0.12162162162162163,0.23255813953488372,0
0.05,0,0,0,0.016666666666666666,0.04054054054054054,0.3372093023255814,0
0,0.08333333333333333,0.029411764705882353,0.022988505747126436,0.08333333333333333,0.04054054054054054,0.27906976744186046,0.05555555555555555
0,0,0,0,0.08333333333333333,0.12162162162162163,0.13953488372093023,0.05555555555555555
0,0,0,0,0.016666666666666666,0,0.27906976744186046,0
0,0,0,0.022988505747126436,0.05,0.013513513513513514,0.13953488372093023,0.1111111111111111
0,0,0,0.011494252873563218,0.06666666666666667,0.10810810810810811,0.22093023255813954,0.16666666666666666
0,0,0,0.011494252873563218,0.016666666666666666,0.05405405405405406,0.27906976744186046,0
0,0,0,0.011494252873563218,0.08333333333333333,0.17567567567567569,0.1511627906976744,0.05555555555555555
0,0,0,0.011494252873563218,0.11666666666666667,0.13513513513513514,0.19767441860465115,0.05555555555555555
0.05,0,0,0.011494252873563218,0.03333333333333333,0.0945945945945946,0.19767441860465115,0.1111111111111111
0,0,0,0,0.13333333333333333,0.08108108108108109,0.3488372093023256,0.05555555555555555
0.1,0,0,0.011494252873563218,0.06666666666666667,0.06756756756756757,0.27906976744186046,0.3888888888888889
0,0.08333333333333333,0,0.011494252873563218,0.06666666666666667,0.05405405405405406,0.1511627906976744,0
0.05,0,0,0.022988505747126436,0.08333333333333333,0.02702702702702703,0.19767441860465115,0.2777777777777778
0.05,0,0,0.034482758620689655,0.03333333333333333,0.20270270270270271,0.18604651162790697,0
0,0,0,0,0.18333333333333332,0.02702702702702703,0.19767441860465115,0
0.1,0.08333333333333333,0.029411764705882353,0.022988505747126436,0.06666666666666667,0.013513513513513514,0.22093023255813954,0.3333333333333333
0,0.08333333333333333,0,0.022988505747126436,0.016666666666666666,0.0945945945945946,0.13953488372093023,0
0,0.16666666666666666,0,0.011494252873563218,0.08333333333333333,0.20270270270270271,0.4069767441860465,0.05555555555555555
0,0,0,0.04597701149425287,0.11666666666666667,0.0945945945945946,0.19767441860465115,0.1111111111111111
0,0,0,0.034482758620689655,0.11666666666666667,0.0945945945945946,0.2441860465116279,0.05555555555555555
0.05,0,0,0.08045977011494253,0.016666666666666666,0.0945945945945946,0.2441860465116279,0.1111111111111111
0.05,0,0,0.034482758620689655,0.03333333333333333,0.02702702702702703,0.1744186046511628,0.05555555555555555
0.15,0,0,0.011494252873563218,0.06666666666666667,0.14864864864864866,0.23255813953488372,0.05555555555555555
0.1,0,0,0.011494252873563218,0,0.10810810810810811,0.2441860465116279,0.16666666666666666
0,0.08333333333333333,0,0.034482758620689655,0.03333333333333333,0.10810810810810811,0.1511627906976744,0
0.05,0,0,0.011494252873563218,0.15,0.05405405405405406,0.3372093023255814,0.2222222222222222
0,0.08333333333333333,0,0,0.016666666666666666,0.0945945945945946,0.26744186046511625,0
0,0,0,0.022988505747126436,0.11666666666666667,0.013513513513513514,0.3488372093023256,0
0.1,0.08333333333333333,0.029411764705882353,0.011494252873563218,0.1,0.12162162162162163,0.18604651162790697,0
0.05,0,0,0.022988505747126436,0.03333333333333333,0.06756756756756757,0.1744186046511628,0.2222222222222222
0.05,0,0,0,0.1,0.0945945945945946,0.1511627906976744,0.1111111111111111
0.05,0,0,0.034482758620689655,0.05,0.13513513513513514,0.32558139534883723,0
0,0,0,0,0.08333333333333333,0.08108108108108109,0.18604651162790697,0.3333333333333333
0,0,0.029411764705882353,0,0.05,0.13513513513513514,0.19767441860465115,0.3333333333333333
0.05,0,0.029411764705882353,0.04597701149425287,0.11666666666666667,0.013513513513513514,0.1511627906976744,0.1111111111111111
0,0,0,0,0.06666666666666667,0.14864864864864866,0.2441860465116279,0.2222222222222222
0.1,0,0,0,0.13333333333333333,0.1891891891891892,0.20930232558139536,0.3333333333333333
0.1,0,0,0.034482758620689655,0.05,0.0945945945945946,0.313953488372093,0.05555555555555555
0.05,0,0.029411764705882353,0.011494252873563218,0.1,0.0945945945945946,0.27906976744186046,0.3888888888888889
0.05,0,0,0.034482758620689655,0.06666666666666667,0.10810810810810811,0.27906976744186046,0.2777777777777778
0,0,0.058823529411764705,0,0.06666666666666667,0.14864864864864866,0.12790697674418605,0.1111111111111111
0,0,0,0.05747126436781609,0.05,0.13513513513513514,0.22093023255813954,0.16666666666666666
0,0,0,0.08045977011494253,0.11666666666666667,0.10810810810810811,0.20930232558139536,0
0.05,0,0,0.022988505747126436,0.03333333333333333,0.05405405405405406,0.20930232558139536,0.05555555555555555
0.05,0,0,0,0,0.0945945945945946,0.13953488372093023,0.1111111111111111
0,0,0,0,0.08333333333333333,0.13513513513513514,0.12790697674418605,0.16666666666666666
0.05,0,0,0.011494252873563218,0.06666666666666667,0.08108108108108109,0.23255813953488372,0.16666666666666666
0,0,0,0,0.06666666666666667,0.05405405405405406,0.18604651162790697,0.5
0.05,0,0,0.011494252873563218,0.05,0.12162162162162163,0.27906976744186046,0.1111111111111111
0.05,0,0,0,0.11666666666666667,0.13513513513513514,0.22093023255813954,0
0,0,0,0.022988505747126436,0.03333333333333333,0.08108108108108109,0.19767441860465115,0.05555555555555555
0,0,0,0.011494252873563218,0.016666666666666666,0.05405405405405406,0.18604651162790697,0
0,0,0.029411764705882353,0,0.08333333333333333,0.08108108108108109,0.23255813953488372,0
0.1,0,0,0,0.05,0.10810810810810811,0.2558139534883721,0
0.1,0,0,0.022988505747126436,0.06666666666666667,0.12162162162162163,0.19767441860465115,0.05555555555555555
0.05,0,0,0,0.08333333333333333,0.05405405405405406,0.1511627906976744,0.1111111111111111
0,0,0,0.022988505747126436,0.11666666666666667,0.06756756756756757,0.27906976744186046,0.16666666666666666
0.05,0,0,0,0.03333333333333333,0.06756756756756757,0.20930232558139536,0.16666666666666666
0.1,0,0,0,0.06666666666666667,0.013513513513513514,0.19767441860465115,0
0,0,0,0.011494252873563218,0.05,0.0945945945945946,0.29069767441860467,0.05555555555555555
0.05,0,0,0,0.05,0.08108108108108109,0.22093023255813954,0.1111111111111111
0.1,0.08333333333333333,0.029411764705882353,0,0.03333333333333333,0.0945945945945946,0.11627906976744186,0.3333333333333333
0,0,0.029411764705882353,0.011494252873563218,0.06666666666666667,0.04054054054054054,0.23255813953488372,0.2222222222222222
0.05,0,0,0,0.11666666666666667,0.02702702702702703,0.26744186046511625,0.16666666666666666
0.05,0,0,0.011494252873563218,0.05,0.05405405405405406,0.10465116279069768,0.2222222222222222
0,0,0,0.011494252873563218,0.016666666666666666,0.12162162162162163,0.1744186046511628,0.1111111111111111
0,0,0,0,0.18333333333333332,0.0945945945945946,0.19767441860465115,0
0,0,0,0.011494252873563218,0.03333333333333333,0.06756756756756757,0.2441860465116279,0
0,0,0,0.011494252873563218,0.03333333333333333,0.06756756756756757,0.16279069767441862,0.16666666666666666
0,0.08333333333333333,0,0,0.15,0.0945945945945946,0.1744186046511628,0
0,0,0,0,0.016666666666666666,0.08108108108108109,0.11627906976744186,0.05555555555555555
0,0.16666666666666666,0,0,0.016666666666666666,0.04054054054054054,0.20930232558139536,0.16666666666666666
0,0.16666666666666666,0,0,0.06666666666666667,0.05405405405405406,0.20930232558139536,0.16666666666666666
0,0.08333333333333333,0,0,0.06666666666666667,0.16216216216216217,0.12790697674418605,0
0,0,0,0,0.03333333333333333,0.06756756756756757,0.2558139534883721,0.1111111111111111
0,0,0,0,0.13333333333333333,0.06756756756756757,0.1744186046511628,0.05555555555555555
0.05,0,0.029411764705882353,0,0.08333333333333333,0.10810810810810811,0.23255813953488372,0.1111111111111111
0,0,0,0.022988505747126436,0.11666666666666667,0.1891891891891892,0.26744186046511625,0.16666666666666666
0,0,0,0.011494252873563218,0.016666666666666666,0.14864864864864866,0.16279069767441862,0.1111111111111111
0.05,0,0,0.022988505747126436,0.06666666666666667,0.12162162162162163,0.2558139534883721,0.2222222222222222
0.05,0,0,0,0.13333333333333333,0.10810810810810811,0.20930232558139536,0.05555555555555555
0,0,0,0,0.016666666666666666,0.13513513513513514,0.23255813953488372,0
0.05,0.08333333333333333,0,0.011494252873563218,0.13333333333333333,0.05405405405405406,0.2441860465116279,0
0,0,0,0.011494252873563218,0.1,0.12162162162162163,0.2441860465116279,0.16666666666666666
0,0,0.029411764705882353,0,0.06666666666666667,0.013513513513513514,0.18604651162790697,0
0.05,0,0,0.011494252873563218,0.08333333333333333,0.08108108108108109,0.313953488372093,0.16666666666666666
0,0,0,0.011494252873563218,0.05,0.10810810810810811,0.20930232558139536,0
0,0,0,0.034482758620689655,0.06666666666666667,0.0945945945945946,0.23255813953488372,0.05555555555555555
0,0,0,0,0.15,0.08108108108108109,0.19767441860465115,0.05555555555555555
0,0.25,0,0,0.05,0.06756756756756757,0.29069767441860467,0.4444444444444444
0,0,0,0,0.06666666666666667,0.14864864864864866,0.19767441860465115,0.1111111111111111
0,0,0,0.011494252873563218,0.03333333333333333,0.0945945945945946,0.23255813953488372,0.05555555555555555
0,0,0,0,0.15,0.13513513513513514,0.23255813953488372,0.1111111111111111
0.05,0,0,0.022988505747126436,0.06666666666666667,0.06756756756756757,0.36046511627906974,0.1111111111111111
0.05,0,0.029411764705882353,0,0.05,0.16216216216216217,0.10465116279069768,0.1111111111111111
0,0,0.058823529411764705,0.011494252873563218,0.11666666666666667,0.08108108108108109,0.1511627906976744,0.05555555555555555
0.05,0,0,0,0.11666666666666667,0.2972972972972973,0.10465116279069768,0.1111111111111111
0.05,0,0,0.04597701149425287,0.05,0.013513513513513514,0.18604651162790697,0.1111111111111111
0.1,0,0,0.022988505747126436,0.05,0.12162162162162163,0.1744186046511628,0.05555555555555555
0,0,0,0.011494252873563218,0.05,0.0945945945945946,0.19767441860465115,0.2222222222222222
0.05,0.08333333333333333,0,0,0.08333333333333333,0.0945945945945946,0.16279069767441862,0.05555555555555555
0.2,0,0.058823529411764705,0,0.03333333333333333,0.12162162162162163,0.2441860465116279,0.16666666666666666
0,0,0,0.022988505747126436,0.03333333333333333,0.12162162162162163,0.1511627906976744,0.05555555555555555
0,0.08333333333333333,0,0.011494252873563218,0.05,0.05405405405405406,0.22093023255813954,0.05555555555555555
0,0,0,0,0.08333333333333333,0.10810810810810811,0.22093023255813954,0.1111111111111111
0,0,0,0.011494252873563218,0.08333333333333333,0.02702702702702703,0.22093023255813954,0.1111111111111111
0,0.08333333333333333,0,0.022988505747126436,0.03333333333333333,0.013513513513513514,0.19767441860465115,0.05555555555555555
0,0,0,0,0.016666666666666666,0.05405405405405406,0.29069767441860467,0.2222222222222222
0.05,0,0.029411764705882353,0.06896551724137931,0.13333333333333333,0.16216216216216217,0.29069767441860467,0.2222222222222222
0.15,0,0.058823529411764705,0.06896551724137931,0.11666666666666667,0.0945945945945946,0.1744186046511628,0.05555555555555555
0,0,0.029411764705882353,0,0.03333333333333333,0.06756756756756757,0.27906976744186046,0.16666666666666666
0,0,0,0.034482758620689655,0.03333333333333333,0.05405405405405406,0.26744186046511625,0
0.1,0,0,0.022988505747126436,0.13333333333333333,0.10810810810810811,0.22093023255813954,0.05555555555555555
0,0,0.029411764705882353,0,0.1,0.04054054054054054,0.18604651162790697,0.16666666666666666
0.05,0,0,0.034482758620689655,0.1,0.04054054054054054,0.313953488372093,0
0,0,0.058823529411764705,0.011494252873563218,0.06666666666666667,0.0945945945945946,0.10465116279069768,0.05555555555555555
0,0,0,0.022988505747126436,0.06666666666666667,0.04054054054054054,0.1511627906976744,0.16666666666666666
0,0,0.058823529411764705,0.022988505747126436,0.1,0.14864864864864866,0.20930232558139536,0
0.1,0,0,0,0.05,0.12162162162162163,0.27906976744186046,0.2222222222222222
0.05,0,0,0,0.05,0.14864864864864866,0.19767441860465115,0
0.05,0,0,0,0.1,0.20270270270270271,0.37209302325581395,0.2222222222222222
0.05,0,0,0,0.016666666666666666,0.17567567567567569,0.22093023255813954,0.05555555555555555
0,0.25,0.029411764705882353,0.011494252873563218,0.016666666666666666,0.05405405405405406,0.22093023255813954,0
0,0,0.058823529411764705,0,0.2,0.08108108108108109,0.27906976744186046,0.16666666666666666
0,0,0,0,0.05,0.13513513513513514,0.2441860465116279,0
0.05,0,0,0,0.11666666666666667,0.0945945945945946,0.22093023255813954,0.05555555555555555
0.05,0.08333333333333333,0,0.022988505747126436,0.03333333333333333,0.10810810810810811,0.26744186046511625,0
0,0,0,0,0.016666666666666666,0.06756756756756757,0.18604651162790697,0.1111111111111111
0,0.08333333333333333,0.029411764705882353,0.011494252873563218,0.23333333333333334,0.08108108108108109,0.23255813953488372,0
0,0,0.058823529411764705,0,0.03333333333333333,0.05405405405405406,0.3023255813953488,0
0,0,0.029411764705882353,0,0.15,0.05405405405405406,0.16279069767441862,0.1111111111111111
0,0,0,0,0.03333333333333333,0.13513513513513514,0.29069767441860467,0.05555555555555555
0,0,0,0.05747126436781609,0.016666666666666666,0.013513513513513514,0.1511627906976744,0.1111111111111111
0.05,0,0,0.011494252873563218,0.08333333333333333,0.16216216216216217,0.12790697674418605,0
0,0,0.029411764705882353,0.022988505747126436,0.15,0.17567567567567569,0.11627906976744186,0
0.05,0,0,0,0.11666666666666667,0.04054054054054054,0.26744186046511625,0.1111111111111111
0.1,0,0.029411764705882353,0.011494252873563218,0.05,0.02702702702702703,0.16279069767441862,0.16666666666666666
0,0,0,0,0.05,0.06756756756756757,0.19767441860465115,0.05555555555555555
0.05,0,0.029411764705882353,0.011494252873563218,0.1,0.10810810810810811,0.23255813953488372,0.16666666666666666
0,0,0,0,0.03333333333333333,0.14864864864864866,0.10465116279069768,0.2222222222222222
0.05,0,0,0,0.06666666666666667,0.2702702702702703,0.23255813953488372,0.2222222222222222
0,0,0,0.011494252873563218,0.05,0.05405405405405406,0.09302325581395349,0.1111111111111111
0.05,0,0,0,0.11666666666666667,0.13513513513513514,0.27906976744186046,0.05555555555555555
0,0,0,0,0.06666666666666667,0.05405405405405406,0.2441860465116279,0
0.05,0,0.08823529411764706,0,0.11666666666666667,0.05405405405405406,0.13953488372093023,0
0,0,0,0.04597701149425287,0.06666666666666667,0.12162162162162163,0.3023255813953488,0
0.05,0.25,0,0.011494252873563218,0.13333333333333333,0.06756756756756757,0.3372093023255814,0.3333333333333333
0,0,0,0.011494252873563218,0.1,0.04054054054054054,0.3023255813953488,0
0,0,0,0,0.05,0.10810810810810811,0.10465116279069768,0.3888888888888889
0,0,0.058823529411764705,0,0.06666666666666667,0.12162162162162163,0.1744186046511628,0.05555555555555555
0,0,0,0.022988505747126436,0.08333333333333333,0.06756756756756757,0.13953488372093023,0.1111111111111111
0,0,0,0,0.06666666666666667,0.10810810810810811,0.22093023255813954,0
0,0,0.029411764705882353,0,0.16666666666666666,0.013513513513513514,0.2441860465116279,0.2777777777777778
0.05,0,0,0,0.016666666666666666,0.06756756756756757,0.2441860465116279,0.05555555555555555
0.05,0,0.029411764705882353,0.05747126436781609,0.15,0.05405405405405406,0.22093023255813954,0.1111111111111111
0,0,0,0.04597701149425287,0.2,0.0945945945945946,0.1744186046511628,0.1111111111111111
0.05,0.08333333333333333,0.029411764705882353,0.011494252873563218,0.08333333333333333,0.08108108108108109,0.10465116279069768,0.05555555555555555
0,0.08333333333333333,0,0.011494252873563218,0.05,0.06756756756756757,0.19767441860465115,0.2777777777777778
0,0.08333333333333333,0,0.011494252873563218,0.05,0.06756756756756757,0.1744186046511628,0.1111111111111111
0,0.08333333333333333,0,0.034482758620689655,0.15,0.0945945945945946,0.19767441860465115,0.16666666666666666
0,0,0,0,0.2,0.0945945945945946,0.29069767441860467,0.16666666666666666
0,0,0,0,0.016666666666666666,0.0945945945945946,0.20930232558139536,0
0,0,0,0.011494252873563218,0,0.17567567567567569,0.16279069767441862,0.16666666666666666
0.05,0.16666666666666666,0,0.034482758620689655,0.016666666666666666,0.08108108108108109,0.1744186046511628,0
0.1,0,0,0.022988505747126436,0.03333333333333333,0.06756756756756757,0.1511627906976744,0
0.05,0,0.029411764705882353,0.022988505747126436,0.016666666666666666,0.0945945945945946,0.2441860465116279,0.05555555555555555
0.05,0.08333333333333333,0,0.011494252873563218,0.03333333333333333,0.08108108108108109,0.1744186046511628,0
0,0,0,0.011494252873563218,0.1,0.17567567567567569,0.2558139534883721,0.2222222222222222
0,0,0,0.011494252873563218,0.05,0.04054054054054054,0.32558139534883723,0
0,0,0.029411764705882353,0.022988505747126436,0.016666666666666666,0.14864864864864866,0.22093023255813954,0.05555555555555555
0,0,0,0.034482758620689655,0.08333333333333333,0.02702702702702703,0.26744186046511625,0
0,0,0,0.022988505747126436,0.03333333333333333,0.013513513513513514,0.2441860465116279,0
0.05,0,0,0.011494252873563218,0.05,0.0945945945945946,0.27906976744186046,0.05555555555555555
0.05,0,0,0.034482758620689655,0.03333333333333333,0.05405405405405406,0.1744186046511628,0
0.05,0.08333333333333333,0,0,0.08333333333333333,0.10810810810810811,0.22093023255813954,0
0,0.08333333333333333,0,0.05747126436781609,0.06666666666666667,0.0945945945945946,0.20930232558139536,0.3333333333333333
0,0.08333333333333333,0,0.011494252873563218,0.016666666666666666,0.12162162162162163,0.19767441860465115,0
0,0.08333333333333333,0.029411764705882353,0.011494252873563218,0.05,0.06756756756756757,0.23255813953488372,0.1111111111111111
0,0,0,0.011494252873563218,0.03333333333333333,0.10810810810810811,0.313953488372093,0
0,0,0.029411764705882353,0,0.16666666666666666,0.05405405405405406,0.20930232558139536,0
0.05,0.08333333333333333,0,0.04597701149425287,0.16666666666666666,0.05405405405405406,0.18604651162790697,0.1111111111111111
0,0,0,0,0.11666666666666667,0.06756756756756757,0.3023255813953488,0
0,0.08333333333333333,0,0,0.06666666666666667,0.0945945945945946,0.313953488372093,0.2222222222222222
0,0.08333333333333333,0,0.022988505747126436,0,0.0945945945945946,0.08139534883720931,0.1111111111111111
0,0,0,0,0.16666666666666666,0.05405405405405406,0.22093023255813954,0.2222222222222222
0,0.25,0,0.05747126436781609,0.05,0.08108108108108109,0.12790697674418605,0.1111111111111111
0,0,0.029411764705882353,0,0.16666666666666666,0.08108108108108109,0.313953488372093,0
0,0.08333333333333333,0,0,0.06666666666666667,0.08108108108108109,0.36046511627906974,0.1111111111111111
0.05,0,0,0.04597701149425287,0.016666666666666666,0.06756756756756757,0.26744186046511625,0.16666666666666666
0,0,0,0.04597701149425287,0.1,0.02702702702702703,0.20930232558139536,0.2222222222222222
0.05,0,0,0.011494252873563218,0.016666666666666666,0.12162162162162163,0.08139534883720931,0
0,0,0,0,0,0.17567567567567569,0.3023255813953488,0.16666666666666666
0,0,0,0.011494252873563218,0.06666666666666667,0.05405405405405406,0.2441860465116279,0.16666666666666666
0,0,0,0,0.06666666666666667,0.12162162162162163,0.1511627906976744,0
0.05,0,0.14705882352941177,0.09195402298850575,0.16666666666666666,0.10810810810810811,0.3488372093023256,0.2777777777777778
0.05,0.08333333333333333,0.029411764705882353,0,0.05,0.1891891891891892,0.22093023255813954,0.1111111111111111
0,0,0.029411764705882353,0,0.1,0.10810810810810811,0.13953488372093023,0.05555555555555555
0,0,0,0.034482758620689655,0.06666666666666667,0.17567567567567569,0.10465116279069768,0.05555555555555555
0,0,0,0.011494252873563218,0.1,0.13513513513513514,0.12790697674418605,0.05555555555555555
0.1,0,0.029411764705882353,0.011494252873563218,0.03333333333333333,0.05405405405405406,0.1511627906976744,0.1111111111111111
0.05,0.08333333333333333,0,0.022988505747126436,0.15,0.08108108108108109,0.2441860465116279,0.1111111111111111
0,0,0.029411764705882353,0.011494252873563218,0.06666666666666667,0.0945945945945946,0.3023255813953488,0.1111111111111111
0.05,0,0,0.034482758620689655,0.2,0.06756756756756757,0.22093023255813954,0.2222222222222222
0,0.08333333333333333,0.058823529411764705,0,0.08333333333333333,0.04054054054054054,0.2441860465116279,0
0.1,0.08333333333333333,0,0.011494252873563218,0.13333333333333333,0.10810810810810811,0.1511627906976744,0.3333333333333333
