geoid,p_symp_inf,p_death_inf,p_hosp_inf,p_mild_inf,p_icu_inf,p_vent_inf,p_death_symp,p_hosp_symp,p_mild_symp,p_icu_hosp,p_vent_icu,rr_death_inf,death_inf_overall,rr_hosp_inf,hosp_inf_overall,rr_symp_inf,symp_inf_overall,rr_icu_inf,icu_inf_overall,rr_vent_inf,vent_inf_overall
01021,0.49108974568782204,0.010268153657606631,0.08516476195514554,0.4075016184870538,0.029195256875787754,0.013217512514514739,0.02090891481194546,0.17341995572695876,0.8265800442730412,0.3428091173572971,0.45272807739795234,1.018220620865523,0.010098041051706573,1.0142082266430186,0.08405206988062329,1.0058665840469894,0.48829110990902336,1.0022616861648777,0.02915578159137823,1.009965990546612,0.013054262827494433
01023,0.5169446122219628,0.01317826621362814,0.10147805604385074,0.41690711476325837,0.03807037780698827,0.01698308681058832,0.025492607722487938,0.19630353744799,0.80369646255201,0.3751587219067074,0.4460971439971072,1.307239724366086,0.010098041051706573,1.204769714789664,0.08405206988062329,1.058600851939151,0.48829110990902336,1.3034754839555922,0.02915578159137823,1.3043709079764456,0.013054262827494433
01025,0.4975626523539692,0.011490810833797584,0.09055707052675682,0.4090233200250851,0.03305712163043534,0.014768805185437245,0.023094198850003213,0.18200134213918845,0.8179986578608116,0.3650418618684002,0.4467662172933945,1.1389280245051672,0.010098041051706573,1.0757251836139332,0.08405206988062329,1.0187503206899493,0.48829110990902336,1.1328876846284728,0.02915578159137823,1.1340081470236414,0.013054262827494433
01027,0.5080330786300773,0.012791245548851356,0.09900444738563757,0.4113469488494902,0.03865867567836302,0.01692006259363206,0.025177977747715248,0.19487795490129364,0.8051220450987063,0.39047413221530874,0.4376782778180396,1.2656696106947984,0.010098041051706573,1.1697361125836083,0.08405206988062329,1.0402248773012857,0.48829110990902336,1.3190730804792494,0.02915578159137823,1.2904664830159835,0.013054262827494433
01029,0.5045361507775048,0.01153082216862909,0.09269976661200276,0.4128293546483829,0.03233708504851901,0.014802094199043474,0.022854303206737037,0.18373265517079349,0.8162673448292065,0.34883674717183166,0.45774361470225927,1.1430533265758749,0.010098041051706573,1.1025601893531554,0.08405206988062329,1.0330424495722674,0.48829110990902336,1.1130737565508122,0.02915578159137823,1.1276134494689485,0.013054262827494433
01031,0.4950018539524623,0.011113149274234534,0.08903233780989653,0.4077161125315873,0.03209307682099968,0.014348763231883433,0.022450722528610547,0.17986263505681088,0.8201373649431891,0.3604653950514633,0.4470983979477626,1.1007802411861887,0.010098041051706573,1.057963450312498,0.08405206988062329,1.0136775070741424,0.48829110990902336,1.1009111819921586,0.02915578159137823,1.0991525545560374,0.013054262827494433
01033,0.5101585649681356,0.012609922975391893,0.09794862317544353,0.41365391480222324,0.03634494714632468,0.016240165114628585,0.024717654159505303,0.19199642993656568,0.8080035700634343,0.37106133775075495,0.44683419263882035,1.2504504063701245,0.010098041051706573,1.1638484422377229,0.08405206988062329,1.0446343253087558,0.48829110990902336,1.2456688965969427,0.02915578159137823,1.246241980799714,0.013054262827494433
01035,0.5101167699090592,0.012833042697764365,0.09879816987263834,0.4129095325573424,0.037333584928920194,0.016601810360581143,0.025157068841418738,0.1936775571801953,0.8063224428198047,0.37787729243413387,0.44468835211484525,1.2717712054013834,0.010098041051706573,1.1730268752381572,0.08405206988062329,1.0449300995861086,0.48829110990902336,1.2768985386607674,0.02915578159137823,1.2719970858944394,0.013054262827494433
01037,0.5173019482815794,0.012402194357634184,0.09993904847728932,0.4182166840832343,0.03545686430051735,0.015999701387495752,0.023974768312458362,0.19319287083544906,0.8068071291645509,0.3547848897978527,0.4512441160021672,1.2287849235378996,0.010098041051706573,1.1876896251587183,0.08405206988062329,1.0594615898305522,0.48829110990902336,1.2180562204255176,0.02915578159137823,1.2250782804633138,0.013054262827494433
01039,0.5142444069730705,0.013354381040146596,0.10114555700069361,0.4145158164720041,0.03852014923417623,0.017194059840912483,0.025968937841740935,0.19668771430311408,0.803312285696886,0.38083876718294285,0.44636534859676497,1.323854216731535,0.010098041051706573,1.2010958640900231,0.08405206988062329,1.0530890476145527,0.48829110990902336,1.3205437879318924,0.02915578159137823,1.3191093332270696,0.013054262827494433
01041,0.5061548105192875,0.012348457005198456,0.0959336758339388,0.4120742886401322,0.035754851165595944,0.01593500876421719,0.024396601096272518,0.1895342567929287,0.8104657432070713,0.37270385873139683,0.44567403428461716,1.22420299948636,0.010098041051706573,1.1380590078809214,0.08405206988062329,1.0364561519237157,0.48829110990902336,1.2240397705784638,0.02915578159137823,1.2222217407954434,0.013054262827494433
01043,0.5017008093241011,0.011489458191742689,0.09203967790493667,0.4111898332359143,0.03298613318719096,0.014770102804617338,0.022901015860870268,0.1834553108035323,0.8165446891964677,0.3583903587891816,0.44776702745967223,1.139387697589484,0.010098041051706573,1.093834032402272,0.08405206988062329,1.0272230511312304,0.48829110990902336,1.130995718594158,0.02915578159137823,1.1338222900039452,0.013054262827494433
01045,0.48937605973181925,0.010186755705808848,0.08406443633962765,0.40680311802337765,0.02928183433955604,0.013139869638938564,0.020815803109353666,0.17177880827618625,0.8282211917238138,0.3483260652727733,0.4487379269538544,1.0093096915256798,0.010098041051706573,1.001171472049898,0.08405206988062329,1.0022984233244299,0.48829110990902336,1.0043537776673208,0.02915578159137823,1.006250730151621,0.013054262827494433
01047,0.49332030462019305,0.01080626082757067,0.0869282543914269,0.40836291214995474,0.031109017379362197,0.013899912028521647,0.021905161264121092,0.17621057470633184,0.8237894252936682,0.35787003428462094,0.4468129564819648,1.0703632272381758,0.010098041051706573,1.033658981384459,0.08405206988062329,1.009764543844898,0.48829110990902336,1.0658889580504187,0.02915578159137823,1.0664247332135735,0.013054262827494433
01049,0.49291617009732847,0.010655265425740457,0.08659251370490198,0.4080444911081321,0.030358831755058255,0.01370006945321657,0.02161679018084663,0.17567391568388577,0.8243260843161142,0.3505941848335516,0.45127129936196986,1.0560496607645835,0.010098041051706573,1.0300879469686763,0.08405206988062329,1.0093145887309913,0.48829110990902336,1.0427047878310454,0.02915578159137823,1.0481614174583351,0.013054262827494433
01051,0.487926846780221,0.009394949794567151,0.0817090122128808,0.4074133917990359,0.026780177360759445,0.01215687910655189,0.019254832679454832,0.1674616036237197,0.8325383963762802,0.32775059489138897,0.45395065696484765,0.9311648945656069,0.010098041051706573,0.973915627349636,0.08405206988062329,0.9988453643549584,0.48829110990902336,0.9196674556410438,0.02915578159137823,0.9278121981484548,0.013054262827494433
01053,0.4969314421089631,0.011073968642236223,0.08952200763449641,0.40924117998460513,0.031707057508279735,0.014237729029226721,0.02228470107513948,0.1801496143101099,0.8198503856898901,0.35418170733764615,0.44903974534719254,1.0976728591842169,0.010098041051706573,1.0638284537199454,0.08405206988062329,1.0176600639174016,0.48829110990902336,1.0871016546050702,0.02915578159137823,1.0906431490271515,0.013054262827494433
01055,0.5035791424561589,0.011870454072436386,0.09395354202580994,0.4110754414685175,0.03451391874070422,0.015364019397194301,0.023572171822961903,0.18657155172781892,0.8134284482721811,0.36735090552757355,0.445154301736089,1.1763014758084744,0.010098041051706573,1.115231927593646,0.08405206988062329,1.031024891946866,0.48829110990902336,1.1814567741294468,0.02915578159137823,1.1776598987946976,0.013054262827494433
01057,0.5128894986650054,0.013028716884995985,0.1001817385407378,0.41435638684274234,0.037700116318020206,0.016805336413387946,0.025402580709701198,0.19532811414836873,0.8046718858516313,0.37631724970204894,0.44576351626149213,1.2921379156487287,0.010098041051706573,1.1892867202351365,0.08405206988062329,1.050688046603407,0.48829110990902336,1.290332285720058,0.02915578159137823,1.289159500269467,0.013054262827494433
01059,0.4969884739449456,0.011228007436095266,0.08954833942308882,0.40939495685041016,0.031820303898994304,0.014414814272248827,0.02259208819667528,0.18018192396350952,0.8198180760364905,0.3553421995761752,0.4530068071632847,1.1132435251213217,0.010098041051706573,1.0645316470930006,0.08405206988062329,1.017809273408906,0.48829110990902336,1.0909849724546905,0.02915578159137823,1.0994668682299218,0.013054262827494433
01061,0.5118196029992014,0.013071996614844962,0.10007306738824234,0.4133406011116887,0.03808431263194178,0.016930943102761824,0.02554024218346588,0.19552410029202905,0.804475899707971,0.38056505737143353,0.44456475469014073,1.2967684816673979,0.010098041051706573,1.188071859396956,0.08405206988062329,1.0480021089495626,0.48829110990902336,1.3027982496682236,0.02915578159137823,1.2968774415495106,0.013054262827494433
01063,0.5052305247743458,0.012175563561372288,0.0951757477006624,0.41109433546804325,0.035094900945972764,0.01568993916553629,0.024099026017500295,0.18838083416114124,0.8116191658388587,0.36873785385274693,0.44707176092875545,1.2066988057186463,0.010098041051706573,1.1318559851298635,0.08405206988062329,1.0348371631385236,0.48829110990902336,1.2026406210037575,0.02915578159137823,1.2030758932952423,0.013054262827494433
01065,0.49358539412841623,0.010780895770416476,0.08775690653736631,0.4074971412212385,0.03101253132613474,0.013876209127808323,0.0218420072770865,0.17779477995358708,0.8222052200464129,0.3533913460467047,0.44743877827588446,1.0680485400104358,0.010098041051706573,1.044343609368673,0.08405206988062329,1.010808758147332,0.48829110990902336,1.0631407546068306,0.02915578159137823,1.064400817317218,0.013054262827494433
01067,0.5151568883291798,0.013320765747307462,0.10148471013204946,0.41540537970914415,0.03839802686006556,0.017115919119638695,0.025857687335815324,0.19699767669068186,0.8030023233093182,0.3783626795613149,0.44574996475768053,1.3207463098430143,0.010098041051706573,1.2049155286723487,0.08405206988062329,1.0556065987826273,0.48829110990902336,1.3142557569080104,0.02915578159137823,1.3157416035971852,0.013054262827494433
01069,0.49507833128368683,0.01077426271515239,0.08786355666650136,0.40897653584050586,0.030874625051137073,0.013854080885895138,0.021762743457617792,0.17747405029559718,0.8225259497044028,0.3513928438877805,0.44872061969817867,1.067705753887771,0.010098041051706573,1.0449050835248261,0.08405206988062329,1.0137200596489133,0.48829110990902336,1.0590064773370291,0.02915578159137823,1.0621434573824664,0.013054262827494433
01071,0.5090837010376159,0.012066741150216408,0.09575469373822748,0.41439784941172875,0.03414592070191677,0.015529565503635472,0.023702862860511816,0.18809224012291098,0.811907759877089,0.35659787911038904,0.45480002250352924,1.1965134319289406,0.010098041051706573,1.1398930833468568,0.08405206988062329,1.0423356665343948,0.48829110990902336,1.171994300769093,0.02915578159137823,1.1830343129011895,0.013054262827494433
01073,0.48963807399454895,0.010334058170234429,0.08529221987462737,0.40578978951288125,0.030018340259003188,0.013385691258189893,0.021105503675250294,0.1741944191120581,0.8258055808879419,0.3519469923883762,0.445917100768928,1.0234122352538644,0.010098041051706573,1.0142916478178483,0.08405206988062329,1.002675873250984,0.48829110990902336,1.0295004551823081,0.02915578159137823,1.0259780495511113,0.013054262827494433
01075,0.5152418447518252,0.013315378895018146,0.1013419613121535,0.41515335574837287,0.03798370434503338,0.017060331939497984,0.025842968754666497,0.1966881423634498,0.8033118576365502,0.3748072748270183,0.44914871347266944,1.320628417403399,0.010098041051706573,1.2047092774993422,0.08405206988062329,1.0554251034128743,0.48829110990902336,1.3008659186995501,0.02915578159137823,1.3052486861946,0.013054262827494433
01077,0.5034412916690225,0.012139433251143047,0.09474785138303857,0.41041716598051015,0.03495902089759123,0.015616164898922692,0.024112907407531196,0.18820039784366488,0.8117996021563352,0.3689690097167678,0.4466991494031999,1.2037380956209576,0.010098041051706573,1.1255711117649292,0.08405206988062329,1.0312582916966822,0.48829110990902336,1.1976935005416123,0.02915578159137823,1.1988458597650136,0.013054262827494433
01079,0.4999653607961553,0.010728541956847885,0.08939592512341744,0.4120570341513381,0.030552971238219758,0.013855950651356091,0.02145857052929333,0.17880423751969837,0.8211957624803017,0.3417714084399172,0.4535058323238693,1.063262051990638,0.010098041051706573,1.0628116552200253,0.08405206988062329,1.0237888450388026,0.48829110990902336,1.050125298702776,0.02915578159137823,1.058341161326247,0.013054262827494433
01081,0.4585207302164614,0.0073524394225221775,0.06718908295534534,0.39188310540906385,0.0207666995359454,0.009464515639309272,0.016035129794570446,0.1465344498680055,0.8534655501319945,0.3090784785639535,0.45575444585823555,0.7291978664717234,0.010098041051706573,0.8030262620328029,0.08405206988062329,0.939430283883368,0.48829110990902336,0.7136979608712326,0.02915578159137823,0.7225327857117296,0.013054262827494433
01083,0.49223593906054597,0.009720786474526608,0.08395620253515595,0.4097822196066995,0.027342608850753083,0.012507340080742405,0.019748225806265098,0.17056089544251904,0.8294391045574809,0.3256770557160871,0.45743038453325646,0.9650937799054687,0.010098041051706573,1.001306283789286,0.08405206988062329,1.0079540470955912,0.48829110990902336,0.9394361404140086,0.02915578159137823,0.9546820737424764,0.013054262827494433
01085,0.49667745942363695,0.01066520507785251,0.08765228339073385,0.41045080474396045,0.029927142060783875,0.013608196628645507,0.02147310065213914,0.17647727257936938,0.8235227274206306,0.3414302617465824,0.4547108641716078,1.058030696139901,0.010098041051706573,1.0452859066320508,0.08405206988062329,1.016849965009621,0.48829110990902336,1.0272953341796556,0.02915578159137823,1.0416220277602046,0.013054262827494433
01087,0.48730931360880214,0.010656749645525794,0.08563683005984732,0.40331706810539014,0.030724488561281946,0.013745621055761503,0.021868553191824947,0.17573403107290925,0.8242659689270908,0.35877657474955726,0.4473832340071337,1.0558127709708653,0.010098041051706573,1.0187043477944338,0.08405206988062329,0.9990020562727313,0.48829110990902336,1.052614400546192,0.02915578159137823,1.0530664078998888,0.013054262827494433
01089,0.48741856506001335,0.00968663640038717,0.08247187867529787,0.4064551493664892,0.02750640817339795,0.012509169112379002,0.019873343148500106,0.16920134887587537,0.8307986511241247,0.33352469490472175,0.454772903591131,0.9609897158452269,0.010098041051706573,0.9830467149077657,0.08405206988062329,0.9982237744065503,0.48829110990902336,0.9442262416054926,0.02915578159137823,0.9536791277707997,0.013054262827494433
01091,0.5041272615857713,0.012036048921897346,0.09424691867462591,0.4111001688406376,0.034394828414768305,0.01545643272934653,0.02387502093030443,0.1869506488860867,0.8130493511139133,0.36494379761646706,0.44938246363543166,1.1937854105888204,0.010098041051706573,1.1194568402910325,0.08405206988062329,1.0323885674938105,0.48829110990902336,1.179575855382104,0.02915578159137823,1.184326136310213,0.013054262827494433
01093,0.5152089694220592,0.013257545849836315,0.10151902275597732,0.4153476568737715,0.03843578717057344,0.017133090059575643,0.02573236615951795,0.19704436215436485,0.8029556378456352,0.3786067490322683,0.44575879202215973,1.314936892102918,0.010098041051706573,1.2046493055942462,0.08405206988062329,1.055352323462865,0.48829110990902336,1.316323869702269,0.02915578159137823,1.3133491018635288,0.013054262827494433
01095,0.495053567974331,0.010851468670389806,0.08791257038734543,0.4088993421680883,0.030983676718441325,0.013942873414076337,0.021919786811742493,0.17758193471277797,0.82241806528722206,0.35243738844088296,0.45000706471280766,1.0754855681255027,0.010098041051706573,1.0453735769122523,0.08405206988062329,1.0135789335627092,0.48829110990902336,1.063185398999875,0.02915578159137823,1.0678456837193733,0.013054262827494433
01097,0.4865604986775751,0.00999973612065471,0.08311323958034708,0.4048054438136228,0.02865627885980435,0.012885597651382898,0.02055188645159859,0.17081789377937773,0.8291821062206223,0.3447859691728392,0.4496605338893912,0.9905907138776879,0.010098041051706573,0.9898465167107624,0.08405206988062329,0.9965919034426375,0.48829110990902336,0.9835988527749704,0.02915578159137823,0.9864987898340489,0.013054262827494433
01099,0.49925871127708793,0.011691834588769975,0.09220371955066281,0.408757622555731,0.03411862114314688,0.01516794963601284,0.02341838875252198,0.1846812433473792,0.8153187566526208,0.37003519282538117,0.44456514149193566,1.1582792529733803,0.010098041051706573,1.094889062110311,0.08405206988062329,1.0224066012349309,0.48829110990902336,1.1672572072881933,0.02915578159137823,1.1607021404485596,0.013054262827494433
01101,0.4804473825133265,0.009393737830267191,0.07949855195389434,0.4020445403152499,0.02705504239042869,0.012141935272505405,0.019552063705970197,0.16546775952450782,0.8345322404754922,0.3403211973737512,0.4487864072540089,0.929695251722624,0.010098041051706573,0.947461788980932,0.08405206988062329,0.9839540748562284,0.48829110990902336,0.928864877628104,0.02915578159137823,0.9293014316946524,0.013054262827494433
01103,0.49510629176954923,0.010686844258428752,0.08773314320511821,0.4089286534306945,0.03041944874472626,0.013767018645379152,0.02158494940598133,0.17720062270174952,0.8227993772982505,0.3467269908887938,0.45257291678455885,1.0592530306299923,0.010098041051706573,1.043576225073833,0.08405206988062329,1.0138338321061082,0.48829110990902336,1.0446668426852805,0.02915578159137823,1.0515596572756762,0.013054262827494433
01105,0.49376200831606576,0.012115054870622095,0.09068710169520841,0.4050508564568335,0.03466019995203816,0.015486653880479095,0.02453622325447736,0.1836656125174337,0.8163343874825663,0.3821954754770764,0.4468137489659351,1.2002537586175464,0.010098041051706573,1.0770490914514255,0.08405206988062329,1.011090054040281,0.48829110990902336,1.1868544970826531,0.02915578159137823,1.1868237866800198,0.013054262827494433
01107,0.5059529788115023,0.012279164915911977,0.0953796129968632,0.41196092291004494,0.03490323967806089,0.015738996099522257,0.024269379626454774,0.18851477704689593,0.8114852229531041,0.3659402526534551,0.45093224138203164,1.2178630794554866,0.010098041051706573,1.1352060064418934,0.08405206988062329,1.036275175962571,0.48829110990902336,1.1963249274209469,0.02915578159137823,1.2022922552437474,0.013054262827494433
01109,0.47579884298182973,0.009600941311008044,0.07899069017745511,0.39826276546397554,0.02749518214326041,0.012373594081931331,0.02017857221097676,0.1660169866795403,0.8339830133204598,0.34808130023287054,0.4500277182184201,0.9514084301580839,0.010098041051706573,0.9415704635962583,0.08405206988062329,0.9751314730247618,0.48829110990902336,0.9445257954362474,0.02915578159137823,0.9465793881195566,0.013054262827494433
01111,0.504333071469768,0.012226028026161715,0.09498403904309666,0.41073757624509333,0.035028634018599965,0.015685007965120915,0.02424197166077497,0.18833593197901247,0.8116640680209876,0.3687844228513655,0.4477767519222212,1.2121285013010161,0.010098041051706573,1.1295818837970102,0.08405206988062329,1.032982491241997,0.48829110990902336,1.200616894630299,0.02915578159137823,1.202896529927554,0.013054262827494433
01113,0.48822311459271384,0.010011460312321505,0.08341939264341855,0.40606201340996967,0.028449628271832183,0.012908238357915132,0.020505912180485922,0.17086325933791313,0.8291367406620869,0.3410433398075902,0.4537225665860635,0.9927947454577318,0.010098041051706573,0.9940636087796499,0.08405206988062329,0.9996815980786986,0.48829110990902336,0.9786693786111519,0.02915578159137823,0.9861269052643153,0.013054262827494433
01115,0.4938869086642418,0.009927001646376062,0.08491290720704403,0.41042660374477813,0.027990552677445685,0.012796060365632998,0.020099746464680473,0.1719278355376903,0.8280721644623097,0.3296383741660856,0.45715640248660927,0.9852524488575266,0.010098041051706573,1.0129539099424205,0.08405206988062329,1.011239362632049,0.48829110990902336,0.9614640915764316,0.02915578159137823,0.9752192610702,0.013054262827494433
01117,0.4820225677693152,0.008441506045104361,0.07692859419158168,0.4058031274224646,0.02385650998062439,0.010924352696134914,0.017512678056070333,0.15959542008082478,0.8404045799191753,0.3101123870951357,0.45791914680761675,0.8372940256608117,0.010098041051706573,0.9197615374808188,0.08405206988062329,0.9868961900357238,0.48829110990902336,0.8193735728027112,0.02915578159137823,0.8316880535789892,0.013054262827494433
01119,0.4890597915410564,0.011099847552224464,0.08758094140915354,0.40348244409431633,0.03228106826339628,0.014377555390481259,0.0226962996022392,0.17908023297760955,0.8209197670223904,0.36858553635074787,0.44538660471729385,1.099972110025987,0.010098041051706573,1.041348743040883,0.08405206988062329,1.0023847746602328,0.48829110990902336,1.1052846654364066,0.02915578159137823,1.0993371364973614,0.013054262827494433
01121,0.4969790138949678,0.010806492345522393,0.08871985279889515,0.4097043424345662,0.030915560792902724,0.01393579498755309,0.021744363531225993,0.17851830825525627,0.8214816917447437,0.34846271513750443,0.45076960049038883,1.0708788049291165,0.010098041051706573,1.0553057227422107,0.08405206988062329,1.017560546348519,0.48829110990902336,1.0611124847681839,0.02915578159137823,1.065801408781803,0.013054262827494433
01123,0.5094818960304808,0.012477152522273887,0.09757430471631962,0.4133155858418391,0.03572655837770626,0.016039900275954023,0.024489883977206948,0.19151672606337722,0.8084832739366228,0.36614719911738075,0.44896292854122455,1.2365934217691614,0.010098041051706573,1.15823470019708,0.08405206988062329,1.0436475519024464,0.48829110990902336,1.2252361952672515,0.02915578159137823,1.2296525628952837,0.013054262827494433
01125,0.47028929934724517,0.008662019250383988,0.07450204332254691,0.3973160587556044,0.02487009567262998,0.011176525850517413,0.018418491048821962,0.1584174750009296,0.8415825249990704,0.33381763188639185,0.44939617433065987,0.8576768783823316,0.010098041051706573,0.8886937763603386,0.08405206988062329,0.9633522632721602,0.48829110990902336,0.8538972669508875,0.02915578159137823,0.8555553552324929,0.013054262827494433
01127,0.5079581796709265,0.012290523918953493,0.0963301681738062,0.4131421674408723,0.03527162057846778,0.015773439574774353,0.024195936616112246,0.18964192728663673,0.8103580727133632,0.3661534205445177,0.44719917361561623,1.2190564179502084,0.010098041051706573,1.14374477543703,0.08405206988062329,1.0401650147863855,0.48829110990902336,1.208391628285216,0.02915578159137823,1.211982598741522,0.013054262827494433
01129,0.4993512648888306,0.011524402618998567,0.09133286846734538,0.4096715617276866,0.03311428206501557,0.01479589956302179,0.023078749227889148,0.18290304819329659,0.8170969518067034,0.36256697748253747,0.4468132370791543,1.1424008095929201,0.010098041051706573,1.085167498622436,0.08405206988062329,1.0222423635265736,0.48829110990902336,1.1350041403912123,0.02915578159137823,1.1371208669297195,0.013054262827494433
01131,0.491990017974433,0.010440869761801193,0.08557075618055117,0.4079714252999026,0.02989075448499913,0.013431989172766765,0.02122171056394028,0.1739278299443018,0.8260721700556982,0.34931039316668805,0.4493693586593037,1.0347387801319698,0.010098041051706573,1.01851911264075,0.08405206988062329,1.0072630094124175,0.48829110990902336,1.0269054540062306,0.02915578159137823,1.0299831683858387,0.013054262827494433
01133,0.514890985619088,0.012894033462913585,0.09979123001512609,0.41577442670130427,0.036135538367083955,0.01643891927314791,0.025042259085989286,0.19381040414824974,0.8061895958517502,0.3621113635096654,0.4549238787077877,1.2786697861856253,0.010098041051706573,1.1879439243096344,0.08405206988062329,1.0543969748943522,0.48829110990902336,1.2391713179673567,0.02915578159137823,1.256411039841228,0.013054262827494433
02013,0.4750630292563509,0.004766271562257977,0.0675789302397208,0.4053956186973708,0.012774260113297194,0.0061759127748815725,0.010032924619958224,0.14225255614082782,0.8577474438591721,0.18902726142576434,0.4834653999610388,0.4727524895671389,0.010098041051706573,0.8072044934187397,0.08405206988062329,0.971914420608516,0.48829110990902336,0.4467299705729153,0.02915578159137823,0.47542813621529945,0.013054262827494433
02016,0.48863573670908134,0.005162842490838292,0.07290602248088779,0.4145273906872504,0.013895104526902968,0.006723077548856838,0.01056583074666127,0.14920321418139293,0.8507967858186071,0.19058925523670625,0.4838450503081837,0.511836695742425,0.010098041051706573,0.8712902259859858,0.08405206988062329,1.0005926518673165,0.48829110990902336,0.4851735093281019,0.02915578159137823,0.5190959771612591,0.013054262827494433
02020,0.4667706014845442,0.006734931773389721,0.06753523874307413,0.3993329868588048,0.018598145932704212,0.008614655017223631,0.014428783115238094,0.14468614460354004,0.85531385539646,0.2753843220049546,0.4631996677730682,0.6680258564013306,0.010098041051706573,0.8098172536469173,0.08405206988062329,0.955398152761439,0.48829110990902336,0.6416707810177047,0.02915578159137823,0.6592363160642707,0.013054262827494433
02050,0.4436861816110965,0.005327821323802558,0.05476577688225552,0.38858138936266295,0.014543832396814905,0.006736690253523267,0.012008084868580703,0.12343358696318217,0.8765664130368178,0.2655642487841199,0.46319911215413895,0.5277294894757276,0.010098041051706573,0.6582912040545167,0.08405206988062329,0.9090069438976183,0.48829110990902336,0.502007432854415,0.02915578159137823,0.5159212133807526,0.013054262827494433
